annotater_id,table_ids,hypothesis,label
GW33,T555,Darren Criss는 미시간 대학교에서 일하고 있습니다.,C
GW51,T556,클로버필드(Cloverfield)는 매트 리브스 감독의 영화다.,E
GW51,T556,Cloverfield은 카메라 기술과 flm의 큰 괴물의 보조 촬영으로 혁신적인 것으로 간주되었습니다.,N
GW51,T556,‘클로버필드’는 J.J. 아브람스가 감독하고 쓴 작품이다.,C
GW28,T556,‘클로버필드’는 할리우드 공포영화다.,E
GW28,T556,Cloverfield은 출시되었을 때 즉각적인 히트였습니다.,N
GW28,T556,Cloverfield는 영화를 운반 한 잘 알려진 배우들을 주연했다.,C
GW54,T556,Drew Goddard는이 영화 Cloverfield의 작가입니다.,E
GW54,T556,2008년 1월 18일은 처음 출시 날짜였다.,N
GW54,T556,"85 분, 간격 시간을 포함한 실행 시간",C
GW33,T559,‘다코타 존슨’은 1989년 10월 4일에 태어났다.,E
GW33,T559,제시 존슨은 도안 존슨의 아들이다.,N
GW33,T559,다코타 존슨 피터 그리피스의 딸,C
GW51,T559,‘다코타 존슨’은 미국의 배우이자 모델이다.,E
GW51,T559,다코타 존슨은 1999 년 벨 에어의 신선한 왕자 (Fresh Prince of Bel Air)의 세트에 추가로 처음 등장했습니다.,N
GW51,T559,다코타 존슨은 피터와 트레이시 그리피스의 유일한 자녀입니다.,C
GW35,T559,피터 그리피스 (Peter Griffith)는 멜라니 그리피스 (Melanie Griffith)의 아버지입니다.,E
GW35,T559,‘다코타 존슨’은 형제자매가 없다.,N
GW35,T559,다코타 존슨은 Tippi Hedren의 딸입니다.,C
GW12,T560,크림 푸프(Creme Puff)는 제이크 페리의 고양이 이름이다.,E
GW12,T560,크림 푸프는 1967 년 여름에 태어난 여성 고양이입니다.,N
GW12,T560,제이크 페리 (Jake Perry)의 고양이 크림 푸프 (Creme Puff)는 40 년 동안 살았습니다.,C
GW51,T560,Creme Puff는 텍사스 주 오스틴에 위치한 고양이였다.,E
GW51,T560,‘크림 푸프’는 지금까지 살았던 가장 오래된 고양이이다.,N
GW51,T560,제이크 페리 (Jake Perry)는 40 년 이상 크림 푸프 (Creme Puff)를 돌보았습니다.,C
GW33,T560,크림 푸프는 1967년 8월 3일에 태어났다.,E
GW33,T560,Creme Puff는 Felis catus 종의,N
GW33,T560,Creme Puff는 2005년 8월 6일에 태어났습니다.,C
GW28,T561,‘CNBLUE’는 한국의 록 밴드이다.,E
GW28,T561,CNBLUE는 영어를 사용하는 밴드입니다.,N
GW28,T561,‘CNBLUE’는 한국에서만 공연한다.,C
GW51,T561,‘CNBLUE’는 한국 출신의 밴드다.,E
GW51,T561,Cool New Band Leaving Under Everest에 해당되는 글 1건,N
GW51,T561,CBLUE는 1999년 Fox News Channel Entertainment 라벨에서 공연을 시작했다.,C
GW33,T561,"CNBLUE는 2009 년에 오픈 한 록, 팝, 전자 밴드입니다.",E
GW33,T561,"CNBLUE는 서울, 한국에서 운영",N
GW33,T561,FNC 엔터테인먼트 AI 엔터테인먼트 워너 뮤직 일본은 CNBLUE로 알려져 있습니다.,C
GW28,T563,다마스쿠스는 시리아에 위치한 도시입니다.,E
GW28,T563,다마스쿠스는 많은 관광객을 끌어들이는 고대 도시입니다.,N
GW28,T563,다마스쿠스는 아프리카 대륙에 위치하고 있습니다.,C
GW51,T563,다마스쿠스는 시리아에 위치한 고대부터 유명한 도시입니다.,E
GW51,T563,다마스쿠스는 아랍 지역에서 가장 오래된 알려진 도시입니다.,N
GW51,T563,다마스쿠스는 계속해서 사우디 아라비아의 수도이며 1979 년에 그러한 것으로 지정되었습니다.,C
GW11,T563,‘다마스쿠스’는 시리아에 있다.,E
GW11,T563,‘다마스쿠스’는 아랍어를 말한다.,N
GW11,T563,다마스쿠스는 아랍어를 말하지 않는 대규모 인구가 있습니다.,C
GW33,T564,Danny Elfman은 1953 년 5 월 29 일에 태어났습니다.,E
GW33,T564,다니엘 로버트 엘프만 영화 음악 작곡가,N
GW33,T564,‘Danny Elfman’은 배우다.,C
GW28,T564,"Danny Elfman는 미국의 가수, 노래 작가입니다.",E
GW28,T564,Danny Elfman는 LA에 그의 오디로 유명합니다.,N
GW28,T564,Danny Elfman은 20 세에 자신의 경력을 시작했습니다.,C
GW12,T564,Danny Elfman은 그의 활동 기간 동안 Oingo Boingo와 관련이있었습니다.,E
GW12,T564,Danny Elfman의 노래 경력은 1972 년에 시작되었습니다.,N
GW12,T564,Danny Elfman은 1953 년 캘리포니아 북부에서 태어났습니다.,C
GW28,T566,Davao City는 동남아시아에 위치하고 있습니다.,E
GW28,T566,다바오 시티는 필리핀에서 가장 큰 도시입니다.,N
GW28,T566,다바오 시티는 스페인의 설립자 이름을 따서 명명됩니다.,C
GW33,T566,다바오 시티는 1979년 12월 22일 필리핀의 고도로 도시화된 도시이다.,E
GW33,T566,다바오 시티는 필리핀에서 유일하게 고도로 도시화된 도시입니다.,N
GW33,T566,필리핀은 1848년 6월 29일에 설립되었다.,C
GW51,T566,다바오 시티는 1848년 필리핀 내에서 설립되었다.,E
GW51,T566,필리핀에서 가장 인구가 많은 지역은 다바오 시티에 있습니다.,N
GW51,T566,다바오 시티는 원래 포르투갈에 의해 설립되었습니다.,C
GW55,T569,2009년에는 더 이상 출연하지 못한 ‘운명의 아이’다.,E
GW55,T569,Destinys Child는 캘리포니아 주 달라스에서 많은 초기 콘서트를 했다.,N
GW55,T569,Destinys Child는 원래 Girls Child라는 이름으로 공연되었습니다.,C
GW28,T569,Destinys Child는 20세기 미국의 소녀 그룹이다.,E
GW28,T569,Destinys Child 는 젊은 비세의 경력을 시작했습니다.,N
GW28,T569,Destinys Child 는 붕괴하기 전에 20 년 동안 연주되었습니다.,C
GW33,T569,Destinys Child는 Girls Tyme로도 알려져 있으며 웹사이트는 destinyschild.com입니다.,E
GW33,T569,소녀의 타임은 16 년 동안 활성화되었습니다.,N
GW33,T569,소녀의 타임은 2006 년에 태어났습니다.,C
GW51,T570,Cinderella는 35 년 동안 활동 한 미국 밴드입니다.,E
GW51,T570,디즈니의 공주인 ‘시더렐라’의 이름을 따서 ‘시더렐라’라고 불렸다.,N
GW51,T570,Cinderella는 1976 년에 그들이 처음으로 밴드로 시작했을 때 Death Row Records 라벨 아래 있었다.,C
GW28,T570,Cinderella는 미국의 메탈 밴드이다.,E
GW28,T570,Cinderella는 음악뿐만 아니라 메이크업으로 많은 상을 수상했습니다.,N
GW28,T570,‘시데렐라’는 40년간 연주했다.,C
GW33,T570,Cinderella는 1982 년에 시작된 밴드입니다.,E
GW33,T570,cinderella.net은 “Cinderella”의 공식 웹사이트입니다.,N
GW33,T570,Cinderella는 2017에서 시작한 밴드입니다,C
GW51,T571,"Diamond Trellis FabergŽ 계란은 황금, 제이드, 그리고 장미 색 다이아몬드 계란입니다.",E
GW51,T571,영국 왕실 컬렉션은 유명한 런던 타워 내부에 위치하고 있습니다.,N
GW51,T571,Diamond Trellis Faberge 계란은 루비와 플래티넘으로 이루어져 있습니다.,C
GW33,T571,"다이아몬드 Trellis FabergŽ 계란은 August Holmstršm에 의해 금, jadeite, 장미 절단 다이아몬드로 만들어집니다.",E
GW33,T571,Diamond Trellis FabergŽ 계란은 영국 왕실 컬렉션에서 발견되었습니다.,N
GW33,T571,August Holmstršm의 높이는 108 mm (4 1/4 인치)입니다.,C
GW28,T571,Diamond Trellis FabergŽ 계란은 귀중한 보석과 금속으로 만들어집니다.,E
GW28,T571,Diamond Trellis FabergŽ 계란은 귀금속 때문에 매우 무겁습니다.,N
GW28,T571,Diamond Trellis FabergŽ 계란은 내부에 텅 비어 있습니다.,C
GW51,T572,십자가의 성 요한의 그리스도는 Salvador Dali의 기름 그림입니다.,E
GW51,T572,Dali는 스페인에서 가장 유명한 그림자 중 하나입니다.,N
GW51,T572,살바도르 달리 (Salvador Dali)는 유럽에서 가장 유명한 현실주의 그림입니다.,C
GW28,T572,십자가의 성 요한의 그리스도는 스페인 예술가의 20 세기의 예술 작품입니다.,E
GW28,T572,십자가의 성 요한의 그리스도는 특별한 나무 프레임에 보관됩니다.,N
GW28,T572,십자가의 성 요한의 그리스도는 교회의 지붕에 그려진 벽화입니다.,C
GW33,T572,‘십자가의 성 요한의 그리스도’는 1951년 Salvador Dal’이 그렸습니다.,E
GW33,T572,Salvador Dal’s oil on canvas to draw “Christ of Saint John of the Cross” (십자가의 성 요한의 그리스도),N
GW33,T572,Salvador Dal의 높이는 205cm입니다.,C
GW53,T573,그랜트 우드 (Grant Wood)는 마소니트에 대한 예술을 창조했습니다.,E
GW53,T573,그랜트 우드 (Grant Wood)는 그의 모든 예술에 마소니트를 사용했습니다.,N
GW53,T573,‘혁명의 딸들’은 1940년 이후로 만들어졌다.,C
GW33,T573,‘혁명의 딸들’은 그들의 그림이다.,E
GW33,T573,"‘혁명의 딸들’ Cincinnati Art Museum, Cincinnati",N
GW33,T573,"아티스트 Grant Wood는 Cincinnati Art Museum, Cincinnati에 있습니다.",C
GW51,T573,혁명의 딸들은 싱시나티에 위치한 기름 그림입니다.,E
GW51,T573,혁명의 딸들은 그랜트 우드의 최초의 그림이 싱시나티 미술관에서 제작된다.,N
GW51,T573,그랜트 우드 (Grant Wood)는 Cincinnati에서 다른 예술가에게서 혁명의 딸의 아이디어를 훔쳤습니다.,C
GW51,T574,덴마크 궁전 FabergŽ 계란은 여러 예술가가 제작한 물리적 구조입니다.,E
GW51,T574,덴마크 궁전 FabergŽ 계란은 덴마크가 만든 가장 가치있는 예술 작품입니다.,N
GW51,T574,덴마크 궁전 FabergŽ 계란은 현대 역사상 가장 큰 예술 작품 중 하나입니다.,C
GW33,T574,"덴마크 궁전 FabergŽ 계란은 Mikhail Perkhin, Konstantin Krijitski의 미니어처에 의해 만들어졌습니다.",E
GW33,T574,덴마크 궁전 FabergŽ 계란 10 패널 스크린,N
GW33,T574,Mikhail Perkhin의 높이는 102 밀리미터입니다 (4.0 인치),C
GW56,T574,10 패널 화면은 어머니의 진주에 금과 수염입니다.,E
GW56,T574,그것은 매우 시간을 소비하는 과정입니다.,N
GW56,T574,미니어처는 Mikhial Perkhin입니다.,C
GW51,T575,Dash For Cash는 1973 년에 태어난 스탈리온 경주마.,E
GW51,T575,Dash For Cash는 미국 켄터키에서 태어났고 자랐습니다.,N
GW51,T575,Dash for Cash는 Hillshire Farms에서 자랐으며 금발과 갈색의 혼합물이었습니다.,C
GW3,T575,Dash For Cash는 1972 년에 태어난 미국의 레이싱 말입니다.,E
GW3,T575,Rocket Wrangler는 경주 말이었다.,N
GW3,T575,Dash For Cash는 여성 경주 말이었다.,C
GW33,T575,"B. F. Phillips, Jr.는 Dash for Cash의 재배자입니다.",E
GW33,T575,Dash For Cash는 로켓 랜글러,N
GW33,T575,Dash For Cash는 1973 년에 사망했습니다.,C
GW28,T576,크리스토퍼 노란은 영화 산업에서 일하고 있으며 이중 시민권을 가지고 있습니다.,E
GW28,T576,크리스토퍼 노란은 그의 작품에 대해 수많은 상을 수상했습니다.,N
GW28,T576,크리스토퍼 노란은 그의 20 세에 그의 경력을 시작했다.,C
GW0,T576,크리스토퍼 노란은 20 년 이상 결혼했습니다.,E
GW0,T576,‘크리스토퍼 노란’의 자녀들은 모두 미국에서 태어났다.,N
GW0,T576,크리스토퍼 노란은 미국에서 대학에 다녔다.,C
GW51,T576,‘크리스토퍼 노란’은 영국의 유명한 감독이다.,E
GW51,T576,노란은 처음으로 자신이 쓴 영화인 메멘토(Memento)로 영화 감독으로 출발했다.,N
GW51,T576,크리스토퍼 노란은 30 세의 배우자와 3 명의 자녀가 있습니다.,C
GW51,T580,Danzig는 30 년 이상 연주하고있는 메탈 록 밴드입니다.,E
GW51,T580,Danzig는 뉴저지 주에서 나온 가장 성공적인 밴드입니다.,N
GW51,T580,Danzig는 10 년 미만 전에 독일 함부르크에서 형성되었을 때 작업을 시작했습니다.,C
GW28,T580,Danzig는 미국의 메탈 밴드입니다.,E
GW28,T580,Danzig는 대부분 작은 다이빙 바에서 연주합니다.,N
GW28,T580,Danzig는 40 년 경력 동안 많은 다른 그룹과 협력했습니다.,C
GW53,T580,Danzig는 여전히 활동 중인 그룹입니다.,E
GW53,T580,Danzig는 국가 장르의 노래를 만들었습니다.,N
GW53,T580,Danzig는 메탈 음악을 만들지 않았다.,C
GW33,T583,"City2Surf는 80,000 명의 회원을 가진 도로 경주입니다.",N
GW28,T583,City2Surf는 암과 싸우기 위해 자금을 모으는 데 도움이되는 경주입니다.,N
GW51,T583,경주는 매우 인기있는 호스트라일리아 해안에서 개최됩니다.,N
GW51,T584,Clerks는 케빈 스미스가 감독한 90년대 미국 영화이다.,E
GW51,T584,케빈 스미스는 나중에 Jason Mewes와 함께 영화에 출연 할 것입니다.,N
GW51,T584,Jason Mewes는 Kevin Smith와 함께 Clerks를 작성하고 제작했습니다.,C
GW33,T584,"Clerks는 케빈 스미스가 감독하고 스콧 모시어, 케빈 스미스가 제작한다.",E
GW33,T584,Clerks는 총 $ 3.2 백만을 벌었다,N
GW33,T584,Clerks는 미국에서 출시되지 않습니다,C
GW28,T584,Clerks는 엄청난 예산으로 제작된 독립 영화였다.,E
GW28,T584,Clerks는 고등학교에서 케빈 스미스의 친구들과 함께 촬영되었습니다.,N
GW28,T584,무대 뒤의 모든 역할은 케빈 스미스에 의해 수행되었습니다.,C
GW54,T587,2005년 5월 11일 발매된 ‘데몬 데이즈(Demon Days)’,E
GW54,T587,"Gorillaz, Danger Mouse, Jason Cox, James Dring, ‘Demon Days’의 프로듀서",N
GW54,T587,그것은 런던에서만 출시되었습니다.,C
GW28,T587,Demon Days는 10 년 전에 발매 된 영어 뮤직 앨범입니다.,E
GW28,T587,Demon Days는 음악 비평가들로부터 칭찬을 받았습니다.,N
GW28,T587,Demon Days는 아무도 제작하지 않은 스튜디오 앨범이다.,C
GW51,T587,Demon Days는 Parlophone/Virgin Label의 Gorillaz가 제작한 앨범이다.,E
GW51,T587,Demon Days는 음악 그룹 Gorillaz의 앨범이다.,N
GW51,T587,Demon Days는 Gorillaz가 1 시간 이상 실행하는 유일한 앨범입니다.,C
GW33,T588,Daft Punk는 자신의 웹 사이트 daftpunk.com을 가지고있다,E
GW33,T588,Daft Punk은 1993에서 그의 경력을 시작합니다.,N
GW33,T588,"Daft Punk는 Darlin, Stardust에서 연기됩니다",C
GW28,T588,Daft Punk은 프랑스의 뮤지컬 그룹이다.,E
GW28,T588,Daft Punk은 두 명의 남자들에 의해 형성되었습니다.,N
GW28,T588,Daft Punk은 프랑스 레벨과 프랑스 뮤지컬 그룹과 함께 일해 왔습니다.,C
GW51,T588,Daft Punk은 유명한 프랑스 전자 그룹입니다.,E
GW51,T588,"Daft Punk은 Discovery, Human After All 및 Random Access Memories를 포함한 몇 가지 상업적으로 성공적인 앨범을 보유하고 있습니다.",N
GW51,T588,Daft Punk은 스웨덴에서 시작되었으며 우주 레코드 라벨 아래에서 시작되었습니다.,C
GW28,T589,다르 로빈슨(Dar Robinson)은 미국의 스턴트맨이다.,E
GW28,T589,Dar Robinson은 스턴트를 연기하는 동안 사망했습니다.,N
GW28,T589,Dar Robinson은 그의 십대에 스턴트맨이되었습니다.,C
GW54,T589,Dar Allen Robinson은 미국인이었다.,E
GW54,T589,스턴트 공연은 그의 유일한 직업이었다.,N
GW54,T589,그는 1973 년에 스턴트 연주자로 자신의 경력을 시작했습니다.,C
GW51,T589,Dar Robinson는 캘리포니아 출신의 유명한 스턴트 연주자입니다.,E
GW51,T589,Dar Robinson는 애리조나에서 자전거 스턴트 사고로 사망했습니다.,N
GW51,T589,Dar Robinson은 공연 중에 말에서 떨어졌고 1982 년에 사망했습니다.,C
GW28,T590,Clash of the Titans는 호주 - 미국 영화 제작이다.,E
GW28,T590,Clash of the Titans는 액션 모험 영화입니다.,N
GW28,T590,타이탄의 충돌은 상자에있는 예산에서도 깨지지 못했습니다.,C
GW54,T590,‘타이탄들의 충돌(Clash of the Titans)’는 루이 레테리어가 감독했다.,E
GW54,T590,그것은 2010 년 4 월 2 일에 전 세계에 출시되었습니다.,N
GW54,T590,Clash of the Titans는 미국과 호주에서만 출시되었습니다.,C
GW51,T590,Clash of the Titans는 워너 브로스 픽처스 (Warner Bros Pictures)가 2010 년에 출시 한 영화입니다.,E
GW51,T590,"랄프 피엔스는 해리 포터의 촬영 사이에 타이탄의 충돌에 출연하고, 그가 볼데모트를 연기했다.",N
GW51,T590,"Clash of the Titans는 모두 Louis Leterrier에 의해 감독, 작문 및 제작되었습니다.",C
GW33,T591,"Portland, Oregon, US의 Chromatics는 우리에게 Synth-pop, synth-rock, indie rock, dream pop 노래를 제공합니다.",E
GW33,T591,Chromatics는 음악 밴드,N
GW33,T591,Chromatics는 자체 웹 사이트를 가지고 있습니다.,C
GW54,T591,"Chromatics는 포틀랜드, 오레곤, 미국에서 유래",E
GW54,T591,Chromatics is active from 2001Ð현재,N
GW54,T591,2001 년 이전에는 거기에 있었지만 활동하지 않았습니다.,C
GW51,T591,"Chromatics는 오레곤 주 포틀랜드 출신의 인디, 합성 팝 밴드입니다.",E
GW51,T591,Chromatics는 영화 드라이브의 사운드 트랙에 노래가 있습니다.,N
GW51,T591,‘Chromatics’는 ‘Wonderwall’이라는 노래를 만들었다.,C
GW51,T592,Climate Change는 2017 년에 발표 된 힙합 앨범입니다.,E
GW51,T592,Climate Change는 Pandora에서 무료로 전 세계적으로 독점적으로 출시되었습니다.,N
GW51,T592,기후 변화는 루크 박사가 혼자 제작했으며 2013년에 녹음되었습니다.,C
GW28,T592,Climate Change는 3 년 동안 녹음되고 발매 된 앨범입니다.,E
GW28,T592,기후 변화의 기간은 1 시간 미만으로 결정되었습니다.,N
GW28,T592,기후 변화를 위해 수많은 생산자들에게만 신용이 주어졌습니다.,C
GW33,T592,Climate Change는 2017년 3월 17일에 출시됩니다.,E
GW33,T592,기후 변화n에는 10 개가 넘는 생산자가 있습니다.,N
GW33,T592,기후 변화는 2017년 3월 17일에 녹음되었습니다,C
GW11,T593,‘델리’는 큰 도시다.,E
GW11,T593,델리주민은 이사하기 전에 적어도 1 년 동안 머물러 있습니다.,N
GW11,T593,델리(Delhi)는 서로 델리안(Delians)이라고 부른다.,C
GW54,T593,‘델리’는 연합의 영토,E
GW54,T593,"델리는 인구에 따라 인도에서 두 번째로 큰 도시구역 (16,349,831).",N
GW54,T593,그것은 세계에서 두 번째로 큰 메가 시티입니다.,C
GW51,T593,델리는 대도시 지역에서 25 백만 명 이상의 주민을 가진 대도시입니다.,E
GW51,T593,델리는 또한 뉴 델리로 알려져 있으며 인도에 위치하고 있습니다.,N
GW51,T593,"델리는 평방 마일당 50,000 개 이상의 밀도가 있으며 거의 30 백만 명이이 지역의 도시 구역에 살고 있습니다.",C
GW51,T594,클린트 이스트우드(Clint Eastwood)는 평생 4명의 낭만적 인 파트너가 있었다.,E
GW51,T594,"클린트 이스트우드 (Clint Eastwood)는 배우, 프로듀서, 감독, 작곡가 및 비즈니스맨으로 자신의 전체 순 가치를 창출했습니다.",N
GW51,T594,클린트 이스트우드가 캘리포니아 주지사였다.,C
GW0,T594,클린트 이스트우드의 첫 번째 결혼은 20대 중반부터 50대 중반까지 지속되었습니다.,E
GW0,T594,클린트 이스트우드는 최근의 모든 선거에서 자유주의자를 투표합니다.,N
GW0,T594,"클린트 이스트우드 (Clint Eastwood)는 디나 루이스 (Dina Ruiz)와 결혼했으며, 그는 등록 된 공화당원이었다.",C
GW35,T594,클린트 이스트우드가 백만장자다.,E
GW35,T594,클린트 이스트우드가 연기에서 은퇴했다.,N
GW35,T594,스콧 이스트우드 (Scott Eastwood)는 소드라 로크 (Sondra Locke)의 아들이다.,C
GW33,T597,Creator은 WinStar Farm과 Bobby Flay가 소유하고 Steven M. Asmussen이 훈련했습니다.,E
GW33,T597,Creator is Foaled on 2013년 3월 30일,N
GW33,T597,Creator는 Steven M. Asmussen이 소유하고 있습니다.,C
GW28,T597,Creator는 미국의 레이싱 말입니다.,E
GW28,T597,Creator는 아이언 셰프 인 Bobby Flay의 일부 소유입니다.,N
GW28,T597,‘창조주’는 10년 전이다.,C
GW51,T597,Creator는 Mt. Brilliant Broodmare 육종에서 미국에서 태어난 경마마입니다.,E
GW51,T597,Creator는 영국의 에스텍스 출신의 과거 경마마를 따서 명명되었습니다.,N
GW51,T597,Creator는 Guy Fieri가 소유 한 갈색 경주 말입니다.,C
GW51,T599,아빠의 집은 윌 페렐이 주연하는 움직이는 코미디다.,E
GW51,T599,아빠의 집의 감독도 영화 The Big Short을 감독했다.,N
GW51,T599,브라이언 버즈가 편집하고 아빠의 집을 감독했다.,C
GW27,T599,아빠의 집은 그들의 스타 중 한 명이 공동 제작했다.,E
GW27,T599,파라모운트는 12 월 25 일에 아빠의 집을 배포하여 휴가 시장에서 수익을 얻었습니다.,N
GW27,T599,아빠의 집은 상점에서 예산을 회수하지 않았다.,C
GW33,T599,아빠의 집 (Daddys Home) Sean Anders 감독,E
GW33,T599,Daddys Home는 파라마운트 픽스가 제작한 영화다.,N
GW33,T599,아빠의 집은 242.8 백만 달러의 예산으로 감독됩니다.,C
GW28,T600,Damn the Torpedoes는 미국의 록 앨범이다.,E
GW28,T600,Damn the Torpedoes는 Tom Petty and the Heartbreakers가 녹음한 스튜디오 앨범이다.,N
GW28,T600,Damn the Torpedoes는 1 년 이내에 녹음되고 발매되었습니다.,C
GW45,T600,망원경은 두 개의 생산자가 있었다.,E
GW45,T600,프로듀서 톰 페티는 토르페도스의 저주에 예술가가 될 수 있습니다.,N
GW45,T600,The Torpedoes의 악마는 팝니다.,C
GW51,T600,Damn the Torpedoes는 1979년 발매된 록 앨범이다.,E
GW51,T600,탄탄 토르페도는 잠수함에서 일반적인 해군 문구인 사람 토르페도에 대한 연주입니다.,N
GW51,T600,이 앨범은 1973년 Jimmy Petty와 Tom Iovine가 제작했다.,C
GW12,T602,Classic Cola는 영국의 Sainsbury의 슈퍼마켓을 통해 배포되는 부드러운 음료입니다.,E
GW12,T602,Virgin Cola는 영국의 Cott Corporation에 의해 제조됩니다.,N
GW12,T602,시 (Pepsi)는 영국에서 유래한 부드러운 음료입니다.,C
GW51,T602,Classic Cola는 영국의 Sainsbury 상점에서 판매되는 오프 브랜드 콜라입니다.,E
GW51,T602,Classic Cola는 잘 알려진 소금 음료인 코카콜라와 비슷한 레시피를 사용합니다.,N
GW51,T602,Classic Cola는 코카 콜라 회사에 의해 제조되고 미국에서 유통됩니다.,C
GW28,T602,“Classic Cola”는 영국의 음료입니다.,E
GW28,T602,Classic Cola는 설탕 탄산 음료입니다.,N
GW28,T602,Classic Cola는 독특한 제품입니다.,C
GW0,T605,Dewars 스코틀랜드 위스키는 150 년 이상 생산되어 왔습니다.,E
GW0,T605,Bacardi는 최근에 Dewars를 구입했습니다.,N
GW0,T605,Dewars위스키는 ABV의 40 % 미만입니다.,C
GW51,T605,Dewers는 1840 년대부터 Bacardi가 만든 스코틀랜드어입니다.,E
GW51,T605,Dewars는 Bacardi가 스코틀랜드에서 만든 최초의 위스키였습니다.,N
GW51,T605,Dewars는 원래 Annheuser Busch에 의해 제조되었습니다,C
GW33,T605,Dewars는 Bacardi가 제조한 스코틀랜드 위스키,E
GW33,T605,"Bacardi는 또한 Aberfeldy, Aultmore, Craigellachie, The Deveron, Royal Brackla에서 제조됩니다.",N
GW33,T605,스코틀랜드 위스키는 1846년에 소개되었다.,C
GW12,T606,Denman는 아일랜드에서 경주하는 캐스팅 벨딩이었다.,E
GW12,T606,폴 니콜스 (Paul Nicholls)는 아일랜드에서 Denman의 일부 소유자였다.,N
GW12,T606,Denman은 그가 죽었을 때 20 세의 말이었다.,C
GW11,T606,‘덴맨’은 경주 말이었다.,E
GW11,T606,Denman은 많은 레이스에서 경쟁했다.,N
GW11,T606,“Denman”은 번식 스튜드였다.,C
GW51,T606,Denman는 아일랜드 출신의 경주 말입니다.,E
GW51,T606,Denman은 아일랜드에서 가장 높은 경계 높이로 알려져 있습니다.,N
GW51,T606,Denman은 Maggie Barber와 Paul Nicholls가 소유하고 있습니다.,C
GW28,T607,Desi Arnaz는 거의 반 세기 동안 쿠바-미국의 엔터테인먼트였습니다.,E
GW28,T607,Desi Arnaz는 4 명의 손자들의 할아버지였습니다.,N
GW28,T607,Desi Arnaz는 제 2 차 세계 대전에서 싸웠다.,C
GW51,T607,Desi Arnaz는 쿠바 출신의 유명한 배우와 음악가입니다.,E
GW51,T607,Desi Arnaz는 세계 대전에서 봉사하면서 여전히 연기 산업에서 활동했다.,N
GW51,T607,Desi Arnaz는 동시에 두 명의 파트너와 결혼했습니다.,C
GW33,T607,Desi Arnaz는 1917 년 3 월 2 일에 태어났습니다.,E
GW33,T607,Desi Arnaz는 배우이며 1936 년에 경력을 시작했습니다.,N
GW33,T607,Desi Arnaz의 배우자 Lucille Ball은 1985 년에 사망했습니다.,C
GW28,T609,‘신데렐라’는 할리우드 영화다.,E
GW28,T609,Cinderella는 고전적인 애니메이션 클래식의 라이브 액션 버전입니다.,N
GW28,T609,"Cinderella는 독일, 미국 및 영국에서 동시에 프리미어되었습니다.",C
GW51,T609,Cinderella는 디즈니의 Cinderella의 만화 버전의 라이브 액션 버전입니다.,E
GW51,T609,‘신데렐라(Cinderella)’는 디즈니에서 가장 많은 수익을 올리는 영화다.,N
GW51,T609,Cinderella는 Kenneth Branagh에 의해 작성되고 제작되었습니다.,C
GW33,T609,‘시더렐라’는 케네스 브라나가 감독한다.,E
GW33,T609,Charles Perrault의 Cendrillon은 Cinderella에 대한 이야기입니다.,N
GW33,T609,Cinderella는 $ 543.5 백만의 예산으로 감독됩니다,C
GW11,T610,덴마크 왕국은 한 나라입니다.,E
GW11,T610,덴마크 왕국은 큰 독일어를 사용하는 인구를 가지고 있습니다.,N
GW11,T610,덴마크 왕국은 Lars L?kke Rasmussen을 비난했다.,C
GW28,T610,"덴마크 왕국은 다종교, 다국어 국가입니다.",E
GW28,T610,덴마크 왕국은 바람이 많은 나라입니다.,N
GW28,T610,덴마크 왕국은 지중해 근처에 위치하고 있습니다.,C
GW51,T610,"덴마크 왕국은 에콰도르 북쪽에 위치하고 있으며, 수도는 코펜하겐이다.",E
GW51,T610,덴마크는 한때 노르웨이와 연합된 정부였다.,N
GW51,T610,덴마크는 이제 총리가 없는 공산주의 정부다.,C
GW51,T611,Dark Horse는 로스 앤젤레스에서 만든 록 앨범입니다.,E
GW51,T611,Dark Horse는 승리 할 가능성이 없지만 사람들을 놀라게하고 승리를 얻을 수있는 경쟁자의 개념을 따서 명명되었습니다.,N
GW51,T611,Dark Horse라는 이름은 Katy Perry의 2010 년 히트 Dark Horse에 의해 영감을 받았습니다.,C
GW52,T611,‘Dark Horse’는 비틀스가 제작한 앨범이다.,E
GW52,T611,녹음은 두 나라에서 이루어졌다.,N
GW52,T611,Dark Horse는 녹음에 12 개월이 걸렸습니다.,C
GW0,T611,Dark Horse는 두 개의 다른 국가에서 녹음되었습니다.,E
GW0,T611,‘Dark Horse’는 조지 해리슨의 첫 솔로 앨범이다.,N
GW0,T611,Dark Horse는 녹음이 시작된 같은 해에 나왔다.,C
GW28,T612,Damn은 2년 된 미국 랩 앨범이다.,E
GW28,T612,Damn은 앨범 내내 카메오 형태로 많은 기여자를 보냈습니다.,N
GW28,T612,Damn은 주로 동해안에서 제작한 힙합 앨범이다.,C
GW33,T612,‘Damn’은 2017년 4월 14일에 출시된다.,E
GW33,T612,Anthony Top Dawg Tiffith (또한 집행) Dr. Dre (exec.)는 Damn의 프로듀서,N
GW33,T612,또한 Ricci Riera는 Damn에서 연기됩니다.,C
GW3,T612,Damn는 약간 1 시간 미만의 길이 인 Conscious 힙합 앨범입니다.,E
GW3,T612,Damn은 할리우드 CA에서 녹음되었습니다.,N
GW3,T612,Steve Lacy는 Dr. Dre의 보스였습니다.,C
