,annotater_id,table_id,hypothesis,label
339,GW28,T366,جيو سترومر كان موسيقًا إنجليزيًا مع مهنة طويلة الأمد.,C
340,GW28,T366,جيو سترومر كان ممثلا صغيرا لفترة قصيرة.,N
341,GW28,T366,جي سترومر بدأ حياته المهنية قبل سن العشرين.,E
342,GW14,T386,في قلب البحر ألقى أموالاً في الصندوق.,C
343,GW14,T386,وقد عملت دان هانلي ونتني تود مارتل على أكثر من فيلم واحد معا.,N
344,GW14,T386,في قلب البحر تم تصويرها في لغة واحدة فقط.,E
345,GW28,T386,في قلب البحر هو فيلم أمريكي.,C
346,GW28,T386,في قلب البحر هو إلهام لكتب Moby Dick.,N
347,GW28,T386,في قلب البحر خسارة في الكويت.,E
348,GW4,T386,في قلب البحر ألقى أموالاً في الصندوق.,C
349,GW4,T386,رحل رون هافارد إلى في قلب البحر منذ سنوات.,N
350,GW4,T386,في قلب البحر هو قصة لـ Rick Jaffa Amanda Silver.,E
351,GW28,T414,شارلوت غينزبورغ (Charlotte Gainsbourg) هو لاعب أمريكي.,C
352,GW28,T414, شارلوت غينزبورغ لديها اثنين من ابناء و ابن واحد.,N
353,GW28,T414, شارلوت غينزبورغ نشط منذ عمره الستة.,E
354,GW4,T414,كانت النجمة شارلوت غينزبورغ تعمل بعد أن تعيش إيفان أتل.,C
355,GW4,T414,الممثلة شارلوت غينسبورغ تتحدث أكثر الفرنسية من اللغة الإنجليزية.,N
356,GW4,T414,نجمة تلفزيون الواقع شارلوت غينزبورغ تنمو في أوروبا.,E
357,GW27,T414,Charlotte Lucy Gainsbourg هو بريطاني وأمريكي.,C
358,GW27,T414,تشارلز لويس جينزبورغ الأزواج العشر الأربعة يشاركون أيضًا في الترفيه.,N
359,GW27,T414,شارلوت لوسي جينسبورغ كانت متزوجة بعد الانضمام إلى الأعمال التلفزيونية.,E
360,GW27,T418,جون ستيفن غودمان هو ممثل من بوسطن.,C
361,GW27,T418,زوجة جون ستيفن غودمان من لويزيانا.,N
362,GW27,T418,كان جون ستيفن غودمان متزوجًا بعد الانضمام إلى المسرح.,E
363,GW0,T418,ولدت جوني غودمان في المنطقة الجنوبية العميقة في أوروبا.,C
364,GW0,T418,جون غودمان حصل على درجة البكالوريوس العليا من جامعة ميسوري الدولة.,N
365,GW0,T418,بدأ جون غودمان العمل المهني قبل سن العشرين.,E
366,GW28,T418,جون غودمان (John Goodman) هو لاعب أمريكي.,C
367,GW28,T418,جون غودمان يحب الحيوانات,N
368,GW28,T418,جون غودمان بدأ حياته كمدرب صغير.,E
369,GW4,T421,الفيلم المتحمس كان فيلمًا الذي كان في خسارته في السجلات.,C
370,GW4,T421,تم تأسيس هذا الفيلم من قبل Walt Disney Pictures.,N
371,GW4,T421,جاء الفيلم الحماس إلى المسابقات العامة بعد عرضها في SIFF.,E
372,GW0,T421,Brave أطلق في SIFF بعد نشرها في الولايات المتحدة.,C
373,GW0,T421,توزيع Walt Disney Studios Brave على الصعيد الدولي.,N
374,GW0,T421,الوقت المحدد ل القوة هو أكثر من ساعة ونصف.,E
375,GW28,T421,فيلم الشجاعة هو فيلم هوليوودي.,C
376,GW28,T421,Brave حصل على العديد من الجوائز لعمله.,N
377,GW28,T421,المتحمس يلعبون أموالا في مكاتب البطاقة.,E
378,GW28,T423,بيريسون تيلر هو ممثل لأكثر من عشر سنوات.,C
379,GW28,T423,بريسون تيلير متزوج مع أطفال.,N
380,GW28,T423,Bryson Tiller هو أغنية مستقلة من الموسيقى R & B أساسا.,E
381,GW4,T423,بيريسون تيلر معروفة بالانضمام إلى العديد من أغنيات R & B.,C
382,GW4,T423,تم توقيع الفنان بريسون تيلر على أكثر من علامة.,N
383,GW4,T423,بدأ الموسيقي بريسون تيلر حياته المهنية عندما كان يبلغ من العمر 16 عاما.,E
384,GW27,T423,بريسون دوجان تيلر هو لاعب رياضي.,C
385,GW27,T423,ولد بريسون دوجان تيلير بعد عام 2011.,N
386,GW27,T423,Bryson Djuan Tiller لا يزال يتحدث.,E
387,GW4,T459,يلعب فريق Converge لأقل من 28 عامًا.,C
388,GW4,T459,قام فريق Converge بتسجيل أغنية مع Bane.,N
389,GW4,T459,الشبكة Converge معروفة لعب الموسيقى.,E
390,GW27,T459,Converge من ماساتشوستس ويعمل منذ عام 1990.,C
391,GW27,T459,تم توقيع Converge مع Equal Vision في عام 1990.,N
392,GW27,T459,Converge كان على علامات أقل من عدد النجوم التي تتدرب عليها.,E
393,GW28,T459,Converge يلعب الجينات الفردية لعدد من العلامات.,C
394,GW28,T459,Converge يمكن أن تلعب العديد من الأنواع الأخرى من الموسيقى.,N
395,GW28,T459,Converge هي مجموعة مستقلة لأقل من 50 عامًا.,E
396,GW35,T461,كاراواجوجو هو لاعب.,C
397,GW35,T461,كاراواجوجو هو نجم إيطالي.,N
398,GW35,T461,التركيز على الطريق إلى دمشق هو نسيج.,E
399,GW28,T461,التركيز على الطريق إلى دمشق هو صورة تقع في أفريقيا.,C
400,GW28,T461,التركيز على الطريق إلى دمشق يقع في كنيسة في إيطاليا.,N
401,GW28,T461,التركيز على الطريق إلى دمشق هو صورة في القرن السابع عشر.,E
402,GW0,T461,تم تصوير الانتقام على الطريق إلى دمشق قبل أقل من أربعة أعوام.,C
403,GW0,T461,كان كاراواجيو يُصنع في معظم القرن السادس عشر.,N
404,GW0,T461,يمكن العثور على التركيز على الطريق إلى دمشق في عرض في إيطاليا.,E
405,GW4,T464,تم وضع Ch_j_jinbutsu-giga في ثلاث متحف دولية في اليابان.,C
406,GW4,T464,كان Ch_j_jinbutsu-giga يستغرق أكثر من 1000 عامًا لتكوين,N
407,GW4,T464,لم يكن Ch_j_-jinbutsu-giga يستخدم تقنيات الطباعة.,E
408,GW27,T464,Ch_j_-jinbutsu-giga المواد تم إنتاجها من الورق واللون في القرن 13 و 14.,C
409,GW27,T464,Ch_j_-jinbutsu-giga المادة تم إنشاؤها من الورق واللون على اثنين من الورق.,N
410,GW27,T464,Ch_j_jinbutsu-giga المواد تم إنتاجها من الورق واللون في قرون مختلفة.,E
411,GW28,T464,Ch_j_jinbutsu-giga هو ثروة الثقافية الصينية.,C
412,GW28,T464,Ch_j_-jinbutsu-giga صعب و طويل عندما يتم إزالتها.,N
413,GW28,T464,Ch_j_jinbutsu-giga مصنوع من المواد العضوية.,E
414,GW14,T465,تم إصدار Coolaid تحت علامة واحدة.,C
415,GW14,T465,Timbaland إنتاج أكثر من نقطة واحدة على Coolaid.,N
416,GW14,T465,استغرق الأمر أقل من عشر سنوات لتصوير Coolaid.,E
417,GW28,T465,تم تسجيل Coolaid قبل عشر سنوات من إطلاقه.,C
418,GW28,T465,يعمل المنتجون كولايد كجماعة واحدة في وقت واحد.,N
419,GW28,T465,لم يتم إنتاج كولايد في العام الماضي.,E
420,GW4,T465,ألبوم Coolaid استغرق أقل من عام لتسجيل.,C
421,GW4,T465,ألبوم Coolaid حصل على جائزة بعد نشره.,N
422,GW4,T465,ألبوم Coolaid هو أكثر من ساعة طويلة.,E
423,GW0,T466,تانغ لانجشي يحتفظ بأعلى مكتب في المدينة شونغكيغ.,C
424,GW0,T466,تم تعيين Xu Jingye من قبل Tang Liangzhi.,N
425,GW0,T466,رئيس الكونغرس و رئيس الكونغرس من كونغ تشينغ هم أشخاص مختلفون.,E
426,GW28,T466,تشونغ تشينغ هي مدينة تديرها مسؤول واحد فقط.,C
427,GW28,T466,Chongqing هي مدينة تايوان.,N
428,GW28,T466,جونغ تشينغ يتم السيطرة عليها من قبل مسؤولين مختلفين.,E
429,GW4,T466,رئيس جونغ تشينغ هو جونغ سوينغ.,C
430,GW4,T466,في شينغ تشانغ لا يوجد محاميون المدينة.,N
431,GW4,T466,ويعتبر منطقة شونغ تشينغ حكومة وطنية.,E
432,GW33,T508,Creedence Clearwater Revival ليس لديه وجود على الانترنت.,C
433,GW33,T508,Creedence Clearwater Revival يفتتح عام 1967,N
434,GW33,T508,Creedence Clearwater Revival عملت الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات الروبوتات.,E
435,GW0,T508,Creedence Clearwater Revival لم يكن لديه إشارات معروفة.,C
436,GW0,T508,كان Creedence Clearwater Revival لديه العديد من الأعضاء نفسها من The Blue Velvets.,N
437,GW0,T508,CCR هي في الأصل من الساحل الغربي.,E
438,GW28,T508,Creedence Clearwater Revival هي مجموعة روك الهندية.,C
439,GW28,T508,Creedence Clearwater Revival كان فريقًا من أربعة أعضاء من أصدقائك الجامعيين.,N
440,GW28,T508,Creedence Clearwater Revival انتقل إلى التقاعد قبل حوالي 45 عامًا.,E
441,GW0,T509,Dark & Wild جاء في فصل الشتاء 2014.,C
442,GW0,T509,Dark & Wild هو أول جائزة إنتاج Pdogg.,N
443,GW0,T509,Dark & Wild لا يزيد عن ساعة.,E
444,GW51,T509,Dark & Wild هو فيلم كوري من عام 2014.,C
445,GW51,T509,Dark & Wild كان ألبوم كوريا الأكثر مبيعا في عام 2014.,N
446,GW51,T509,Dark & Wild تم إنتاجها باللغة الكورية.,E
447,GW28,T509,Dark & Wild تم تسجيلها وإطلاقها في السنة المختلفة.,C
448,GW28,T509,Dark & Wild هو ألبوم كوبي.,N
449,GW28,T509,Dark & Wild لا يزال أقل من ساعة.,E
450,GW0,T567,Dhruva تم إنتاجها من قبل الشركة المختلفة من تلك التي توزع الفيلم.,C
451,GW0,T567,اللغة التي تتحدث في Dhruva هي الأكثر شيوعا في الهند.,N
452,GW0,T567,Dhruva يتم إنتاجها من قبل أكثر من شخص واحد.,E
453,GW51,T567,Dhruva هو فيلم من إنتاج Surender Reddy.,C
454,GW51,T567,Dhurva هو إعادة تصوير لفيلم Body Snatchers.,N
455,GW51,T567,تم كتابة Dhurva ، والتي تم إنشاؤها وتصميمها من قبل أشخاص مختلفين.,E
456,GW28,T567,Dhruva هو فيلم بوليوود تم إنتاجها وتوزيعها من قبل شركة مختلفة.,C
457,GW28,T567,Dhruva هو فيلم,N
458,GW28,T567,Dhruva كسب المال في المكتبة.,E
459,GW33,T568,كورنتيني كوكس ولدت في الشتاء.,C
460,GW33,T568,ديفيد آركيت أول زوج لـ كورنتيني كوكس,N
461,GW33,T568,مايكل كيتون وجيلي ماكادو هم شركاء كورتي كوكس.,E
462,GW0,T568,Courtney Cox من المنطقة الشمالية للولايات المتحدة.,C
463,GW0,T568,كورتني كوكس و ديفيد آركيت لديها ابنة واحدة معا.,N
464,GW0,T568,بدأ كورتني كوك في العشرينات من العمر.,E
465,GW28,T568,كورنتيني كوكس هي ممثلة طويلة الأمد في الأفلام والإذاعة الأفريقية.,C
466,GW28,T568,كورنتيني كوكس هو والد واحد من ابنته.,N
467,GW28,T568,كورنتيني كوكس بدأ حياته المهنية في العشرينات.,E
468,GW28,T585,تم تسجيل Cosmo's Factory وإطلاقه في أقل من عام.,C
469,GW28,T585,Cosmo's Factory كان ألبوم الدوري المباشر.,N
470,GW28,T585,Cosmo's Factory يعيش 50 عاما في العام المقبل.,E
471,GW27,T585,تم إصدار Cosmo's Factory في نفس العام الذي بدأ فيه التسجيل.,C
472,GW27,T585,كان Cosmo's Factory أول فيلم في النمط الرومانسي الذي تم تسجيله في Wally Heider Studios.,N
473,GW27,T585,تم إنتاج Cosmo's Factory في استوديو باسم شخص.,E
474,GW12,T585,تم تسجيل Cosmo's Factory وإطلاقه في نفس الوقت.,C
475,GW12,T585,John Fogerty من سان فرانسيسكو، كاليفورنيا.,N
476,GW12,T585,Cosmo's Factory لديها نفس العدد من العلامات التجارية والمنتجعات.,E
477,GW0,T598,كيلاني مارفي بدأ العمل المهني في سن مبكرة.,C
478,GW0,T598,سيليان مارتي وويون ماكينز لديها اثنين من أبناءها معا.,N
479,GW0,T598,كيلاني مارفي ذهبت إلى الكلية داخل بلدها الأصلي.,E
480,GW51,T598,Cillian Murphy هو ممثل من أفريقيا.,C
481,GW51,T598,Cillian Murphy هو الأكثر شعبية من قبل لعب في Peaky Blinders.,N
482,GW51,T598,سيليان مارتي لديه طفلين,E
483,GW28,T598,كيلاني مارفي هو ممثل مع سنوات من الخبرة.,C
484,GW28,T598,سيليان مارتي لديه ابنة و ابن واحد.,N
485,GW28,T598,كيلاني مارفي بدأ حياته المهنية في العشرينات.,E
486,GW28,T601,Clarence Birdseye تم اسمها بعد أمها.,C
487,GW28,T601,Clarence Birdseye كان مخترع وأصحاب الأعمال.,N
488,GW28,T601,Clarence Birdseye هو مواطن أمريكي.,E
489,GW0,T601,توفي كلايرس بيردي في مدينة مختلفة عن المدينة التي ولدت فيها.,C
490,GW0,T601,Clarence Birdseye اكتشفت سلة الأسماك المزروعة.,N
491,GW0,T601,توفي كلايرس بيردي في بلدة أخرى من مدينة نيويورك التي ولدت فيها.,E
492,GW51,T601,Clarence Birdseye كان عالميا يبيع الملابس في الولايات المتحدة.,C
493,GW51,T601,Clarence Birdseye كان معروفًا أيضًا ببيع طعام الطيور من خلال متاجر الشوارع في مدينة نيويورك.,N
494,GW51,T601,أسماء أبنائهم Clarence Birdseye معروفة ويولد في الولايات المتحدة.,E
495,GW0,T608,السير كليف ريتشارد يدعى باسمه.,C
496,GW0,T608,عاد كليف ريتشارد من الهند إلى إنجلترا عندما كان طفلا.,N
497,GW0,T608,ووقف كليف ريكارد التمثيل بعد أن وصل إلى 18 عامًا.,E
498,GW51,T608,كليف ريتشارد هو موسيقي وممثل من ولد في إنجلترا.,C
499,GW51,T608,كليف ريتشارد هو الوحيد الهندي الذي يعيش في بريطانيا.,N
500,GW51,T608,كليف ريتشارد معروفًا بالموسيقى البوب روك في السبعينات.,E
501,GW28,T608,كليف ريتشارد هو فنان بريطاني.,C
502,GW28,T608,كليف ريتشارد حصل على العديد من الجوائز في مجال صناعة الموسيقى.,N
503,GW28,T608,كليف ريتشارد هو جندي بريطاني من الهند.,E
504,GW28,T647,Cosmic Girls هي مجموعة كوبي من كوريا الشمالية.,C
505,GW28,T647,Cosmic Girls هي مجموعة من 10 أعضاء.,N
506,GW28,T647,Cosmic Girls تتغنى باللغة الكورية,E
507,GW51,T647,Cosmic Girls هي مجموعة موسيقية hip hop من سيول، كوريا.,C
508,GW51,T647,Cosmic Girls أطلقت في الأصل روك البوليساريو في غرب فيرجينيا.,N
509,GW51,T647,Cosmic Girls معروفة بشكل جيد من قبل ألبومات روك البلدية التي تم إنتاجها تحت قيادة Starship بعد 21016.,E
510,GW0,T647,بدأ حياته المهنية في مدينة غير عاصمة كوريا الجنوبية.,C
511,GW0,T647,Cosmic Girls توقفت مع Starship Entertainment قبل Yuehua Entertainment.,N
512,GW0,T647,Cosmic Girls تعمل على الموسيقى لأقل من عشر سنوات.,E
513,GW28,T648,ديفي تشابلي هو كوميدي كندي.,C
514,GW28,T648,ديفي تشابل هو والده الزوجة الثلاثة.,N
515,GW28,T648,بدأ ديفي تشابلي مسيرته قبل أن يبلغ من العمر 20 عامًا.,E
516,GW0,T648,ديف تشابل ولدت في الغرب الوسطى.,C
517,GW0,T648,دبي تشابلي وزوجته لديها ثلاثة أبناء.,N
518,GW0,T648,بدأ دبي تشابل بدورها في كوميديا قبل أكثر من 15 عامًا.,E
519,GW51,T648,ديفي تشابلي هو كوميدي كاليفورنيا الشهيرة الذي يعمل على التصوير منذ حوالي 18 عامًا.,C
520,GW51,T648,أصبحت دبي تشابلي مشهورة لترك برنامجها التلفزيوني وتخلى عن الملايين من الدولارات على طاولة السفر إلى أفريقيا.,N
521,GW51,T648,ديفيد شابلي لم يُعرف من قبل عن أغانيه الدينية.,E
522,GW28,T649,كريدة هي فيلم بوليوود.,C
523,GW28,T649,Creed هو فيلم عن المافيا.,N
524,GW28,T649,Creed حصل على أرباح في الصندوق الأسهم.,E
525,GW0,T649,يعتمد Ryan Coogler Creed على أحد الشخصيات السابقة للرئيس.,C
526,GW0,T649,كان فيلم Creed أكبر فيلم في عام 2015.,N
527,GW0,T649,تم إصدار Creed حول عيد الشكر في عام 2015.,E
528,GW51,T649,تم تصميم Creed وتصميمه من قبل Ryan Coogler.,C
529,GW51,T649,Creed هو فيلم إطلاق النار الذي هو التالي لـ روسكي التي تتبع ابليو Creed ابنه، الذي تم تصويره من قبل مايكل بوردن.,N
530,GW51,T649,لا تم إنشاؤه أو إنشاؤه من قبل سيلفستر ستالون.,E
531,GW4,T711,وفاة الأميرة ديانا بعد سن 40,C
532,GW4,T711,أميرة ديانا أصيب في حادث سيارة أدت إلى وفاةها.,N
533,GW4,T711,الملكة ديانا لم تكن متزوجة بالرئيس كارلوس عند وفاةها.,E
534,GW59,T711,والده ديانا كان ديمتريه الخامس من ستنسور,C
535,GW59,T711,كان فرانسيس، والدة ديانا، متزوجة مرة واحدة فقط.,N
536,GW59,T711,تم دفن ديانا في نفس البلد الذي مات فيه.,E
537,GW51,T711,ديانا كانت أميرة أيرلندا التي تزوجت بالرئيس كارلوس.,C
538,GW51,T711,توفي ديانا في حادث سيارة في عام 1997.,N
539,GW51,T711,كانت الأميرة ديانا تزوجت مرة واحدة فقط عندما توفي في عام 1997.,E
540,GW14,T712,تم إنشاؤ كوكا كولا قبل أقل من قرن.,C
541,GW14,T712,يمكنك مراجعة محتوى غذائي كوكا كولا على coca-cola.com.,N
542,GW14,T712,تم تقديم كوكا كولا لأول مرة في أشهر الصيف.,E
543,GW4,T712,كوكاكوولا موجودة منذ أقل من 100 سنة.,C
544,GW4,T712,“كوكا كولا” كانت دائماً تحتوي على نفس الصيغة.,N
545,GW4,T712,كوكا كولا يحتوي على أقل من 10 تغييرات متاحة.,E
546,GW28,T712,كوكا كولا هو كوكيل أمريكي.,C
547,GW28,T712,كوكا كولا استخدم الكوكايين في وصفه الأصلي.,N
548,GW28,T712,تم إنشاء كوكا كولا في القرن السابع عشر.,E
549,GW51,T725,كريستيانو رونالدو لاعب كرة قدم يلعب لعدة عقود في فريق واحد.,C
550,GW51,T725,رونالدو يعتبر لاعب كرة قدم أعلى مستوياته في العالم,N
551,GW51,T725,كان رونالدو جزءا من خمسة فريقين خلال السنوات الـ 16 الماضية.,E
552,GW4,T725,لاعب كريستيانو رونالدو يلعب مع ثلاثة فريقين.,C
553,GW4,T725,كريستيانو رونالدو يلعب أكثر من 400 هدف,N
554,GW4,T725,كريستيانو رونالدو يلعب لأكثر من فريق.,E
555,GW28,T725,كريستيانو رونالدو ألقى أعلى لقب في دوري أبطال أوروبا بعد كل فريق آخر.,C
556,GW28,T725,كريستيانو رونالدو بدأ يلعب في عمره.,N
557,GW28,T725,كريستيانو رونالدو يلعب لألعاب كرة القدم الأوروبية,E
558,GW14,T732,ديدو ولدت في أوروبا الغربية.,C
559,GW14,T732,تم إصدار Dido أكثر من 7 ألبومات منذ عام 1995.,N
560,GW14,T732,ديدو يلعب أقل من عشرة أدوات مختلفة.,E
561,GW28,T732,ديدو هو مسرح بريطاني مع مهنة طويلة الأمد.,C
562,GW28,T732,حصل ديدو على العديد من الجوائز على موسيقىها وتتصدر حول العالم.,N
563,GW28,T732,ديدو بدأ حياته المهنية في العشرينات.,E
564,GW51,T732,ديدو هو أغنية إنجليزية معروفة بالموسيقى الموسيقية الموسيقية.,C
565,GW51,T732,ديدو تعاون مع إمينيمي على أغنية، ستان.,N
566,GW51,T732,ديدو نشط في صناعة الموسيقى لأقل من 30 عامًا.,E
567,GW4,T760, ديفيد كارل هان  لم يهتم بالفيزياء النووية.,C
568,GW4,T760, ديفيد كارل هان  كان شربًا.,N
569,GW4,T760,ديفيد شارل هان يعيش إلى 30 عاماً,E
570,GW51,T760,ديفيد تشارلز هان (David Charles Hahn) هو عالم من ويسكوسن.,C
571,GW51,T760,وشارك ديفيد كارل هان المدافع عن الطاقة النووية في بناء 8 محطات نووية.,N
572,GW51,T760,لا يستطيع كارلوس هان الترويج للطاقة النووية في الرحلات التلفزيونية في الوقت الحالي.,E
573,GW28,T760, ديفيد شارل هان  كان رجل كندي.,C
574,GW28,T760, ديفيد شارل هان  كان رجل بحث.,N
575,GW28,T760,ديفيد تشارلز هان هو عالم أمريكي.,E
576,GW51,T762,Crucifix by Cimabue at Santa Croce هو ألبوم من Cimabue.,C
577,GW51,T762,Crucifix by Cimabue at Santa Croce يعرض يسوع يموت على الصليب في إسبانيا.,N
578,GW51,T762,Crucifix by Cimabue at Santa Croce كان يستغرق سنة واحدة لتصويرها من قبل Cimabue قبل أن يتم إكمالها.,E
579,GW4,T762,النسخة Crucifix by Cimabue at Santa Croce هي زيت على ورق البطاقة.,C
580,GW4,T762,كان لقطة الفن Crucifix by Cimabue at Santa Croce عدة سنوات لتصويرها.,N
581,GW4,T762,مصنع الفن Crucifix by Cimabue at Santa Croce يقع في إيطاليا.,E
582,GW28,T762,Crucifix by Cimabue at Santa Croce هو أعمال فنية دينية أمريكية.,C
583,GW28,T762,Crucifix by Cimabue at Santa Croce يحتوي على ألوان الذهب.,N
584,GW28,T762,Crucifix by Cimabue at Santa Croce هو عمل فن من القرن العشرين.,E
585,GW28,T766,كوناك هو مشروب إيطالي.,C
586,GW28,T766,كانوكا هو مشروب سلبيا بالنسبة للمرأة العليا.,N
587,GW28,T766,كوناك هو مشروب عالي الكحول.,E
588,GW4,T766,غالبًا ما يحتوي كانوكا على أقل من 30٪ من الكحول.,C
589,GW4,T766,كانوكا يأتي فقط في 3 إصدارات.,N
590,GW4,T766,كانوكا معروفة أن تكون من فرنسا,E
591,GW51,T766,كوناك هو نوع من الفاكهة الفرنسية.,C
592,GW51,T766,تم اختراع كانوكا بطريقة غير مسبوقة عندما حاولت إنتاج أدوية على أساس براندي أثناء الحرب العالمية الثانية.,N
593,GW51,T766,يعتبر كانوكا واحدة من أكثر الموز الفرنسية الشهيرة التي لديها أكثر من 20% من الكحول في حجم.,E
594,GW28,T768,ديفيد لي روث (David Lee Roth) هو موسيقي روك الكندي.,C
595,GW28,T768,ديفيد لي روث هو مدمن المخدرات والمشروبات.,N
596,GW28,T768, ديفيد لي روث  بدأ حياته المهنية في سن المراهقة.,E
597,GW4,T768,لا يزال ديفيد لي روث يلعب مع فان هالين.,C
598,GW4,T768,بدأ ديفيد لي روث بتصوير الأغاني قبل أن يتعلم الأغاني.,N
599,GW4,T768,ديفيد لي روث لا يزال على قيد الحياة,E
600,GW2,T768, ديفيد لي روث  هو الموسيقي الذي لم يلعب مع فان هالين.,C
601,GW2,T768,بدأ ديفيد لي روث مسيرته الفنية في عام 1980.,N
602,GW2,T768, ديفيد لي روث  ولدت في منتصف الغرب.,E
603,GW51,T771,Cruel Summer هو ألبوم فني يحتوي على العديد من الموسيقيين من Def Jam و GOOD Music.,C
604,GW51,T771,Cruel Summer تم بعدها عن ألبوم Cruel Winter.,N
605,GW51,T771,استغرق Cruel Summer عامًا واحدًا لتصوير وتصنيعها قبل إطلاقها في نهاية عام 2012.,E
606,GW14,T771,Cruel Summer هو ألبوم هوب هوب الذي عمل على أقل من عشرة منتجعات.,C
607,GW14,T771,Che Pope كاتب كلمات مع كانيي ويست لفيلم Cruel Summer.,N
608,GW14,T771,تم إصدار Cruel Summer في سبتمبر 2012.,E
609,GW28,T771,Cruel Summer هو ألبوم هوب-هوب تم تسجيله وإطلاقه خلال فترة عامين.,C
610,GW28,T771,أكبر الصيف هو مجموعة من الفنانين الأمريكيين المختلفين وقد حصلت على العديد من الجوائز عند إطلاقه.,N
611,GW28,T771,Cruel Summer هو ألبوم روب لا يقل عن ساعة من Jay-Z و Beyonce.,E
612,GW51,T772,Crufts هو عرض الكلب الذي يعمل في إنجلترا لأقل من 100 عامًا.,C
613,GW51,T772,Crufts Dog Show كان إلهاماً لفيلم Best in Show.,N
614,GW51,T772,Crufts يحتوي على نوع واحد من الحيوانات الأليفة في عرض الحيوانات الأليفة.,E
615,GW0,T772,الشاشة الكلبية Crufts موجودة منذ أقل من عشرين عاما.,C
616,GW0,T772,كل عام يشارك المزيد من الكلاب في معرض الكلاب Crufts.,N
617,GW0,T772,يتم تنظيم Crufts Dog Show في بيرمنغام، إنجلترا.,E
618,GW4,T772,يتم تنظيم معرض الكلاب Crufts في الولايات المتحدة.,C
619,GW4,T772,مهرجان الكلاب لديه حضور كبير جدا.,N
620,GW4,T772,يقع معرض الكلاب Crufts منذ أكثر من 100 عامًا.,E
621,GW28,T774,ديفيد لترمان هو ممثلة آسيوية.,C
622,GW28,T774,كان ديفيد لترمان مديراً لليلة الماضية على شبكات التلفزيون المختلفة.,N
623,GW28,T774,بدأ ديفيد لترمان مسيرته في العشرينات.,E
624,GW6,T774,خريج جامعة أمريكية لديه اسم الكنيست Hofert.,C
625,GW6,T774,مايكل كوك لديه طفل واحد,N
626,GW6,T774,أخت الكرملين جاكوب هافيرت يبلغ من العمر أربعة أعوام كان يلعب دورات تلفزيونية.,E
627,GW4,T774,ديفيد لترمان كان لديه ثلاث زوجات في حياته.,C
628,GW4,T774,ولد ديفيد لترمان من زوجته الثانية.,N
629,GW4,T774, ديفيد لترمان كان هناك برنامج كان له اسمه في الاسم.,E
630,GW51,T779, ديفيد روكفيلر هو نسمة من العائلة Pitt الشهيرة.,C
631,GW51,T779,كان ديفيد روكفيلر يبلغ من العمر ستة أطفال مع مارغريت ماكغريتش.,N
632,GW51,T779,كان مهنة دافيد روكفيلر كعلاج قد جاءت من الدراسات في هارفارد.,E
633,GW2,T779,ديفيد روكفيلر هو البنكرياس الذي عاش عامًا أقل من 100 سنة.,C
634,GW2,T779, ديفيد روكفيلر ذهب إلى جامعة شيكاغو لمدة 4 سنوات بدءاً من عام 1935.,N
635,GW2,T779,كان ديفيد روكفلر يعيش في مدينة نيويورك.,E
636,GW4,T779,ديفيد روكفلر يعيش أقل من 90 عامًا,C
637,GW4,T779,ديفيد روكفيلر كان لديه شريك واحد فقط.,N
638,GW4,T779, ديفيد روكفلر ذهب إلى المدارس خارج الولايات المتحدة.,E
639,GW59,T786,ساندي ماك دونالد هو عمي تيناندت.,C
640,GW59,T786,وجميع أربعة أطفال ديفيد تينانت كانوا يولدون من قبل زوجته الحالية.,N
641,GW59,T786, ديفيد تينيانت ولدت في أوروبا.,E
642,GW28,T786,ديفيد تينيان (David Tennant) هو ممثل أفريقي.,C
643,GW28,T786, ديفيد تينانت لديه 3 ابناء و 1 ابن.,N
644,GW28,T786, ديفيد تينانت بدأ العمل في سن المراهقة.,E
645,GW4,T786, ديفيد تينانت يستخدم الاسم نفسه عندما ولدت.,C
646,GW4,T786,كان الممثل دافيد تينانت عملًا صوتيًا قبل أن تصبح ممثلًا.,N
647,GW4,T786, ديفيد تينانت هو مع زوجته منذ عدة سنوات.,E
648,GW4,T789,ديفيد انغانايتبويني لديه اسم واحد فقط.,C
649,GW4,T789,كان ديفيد Ngunaitponi يعيش في الجزء الجنوبي من أستراليا طوال حياته.,N
650,GW4,T789,ديفيد Ngunaitponi هو أسترالي,E
651,GW6,T789,كان ديفيد Ngunaitponi يعيش في أقل من قرن.,C
652,GW6,T789,تزوجت كاترين سامر في القرن العشرين.,N
653,GW6,T789,كان جيمس جيانايتبويني عروسًا.,E
654,GW51,T789,ديفيد أونافون لا يزال من أصل البرتغال فقط.,C
655,GW51,T789,David Unaipon معروفًا بإدارة المدرسة الرئاسية Raukkan.,N
656,GW51,T789,توفي ديفيد أونيابون في شهر فبراير.,E
657,GW51,T800,The Dawn of the Black Hearts هو ألبوم موسيقي كلاسيكي تم إنشاؤه في التسعينيات.,C
658,GW51,T800,The Dawn of the Black Hearts يشارك في لعبة Forrest Gump.,N
659,GW51,T800,تم تسجيل صباح القلوب السوداء في شهر فبراير.,E
