,annotater_id,table_id,hypothesis,label
356,GW4,T413,Justus von Liebig het nooit enige toekenning vir hul werke gewen nie.,C
357,GW28,T413,Justus von Liebig was 'n Europese wetenskaplike.,E
358,GW28,T413,Justus von Liebig was 'n getroude man met kinders.,N
359,GW28,T413,Justus von Liebig is die Albert-medalje posthumous toegeken.,C
360,GW34,T416,Johnny Depp is twee keer getroud.,E
361,GW34,T416,"Johnny Depp het nog 'n kinderjarehuis in Owensboro, Kentucky.",N
362,GW34,T416,"Johnny Depp is 'n akteur, produsent, musikus en motormehaanikus.",C
363,GW30,T416,Johnny Depp is 'n Amerikaanse akteur wat in Kentucky gebore is en in Los Angeles woon.,E
364,GW30,T416,Johnny Depp het verskeie toekennings gewen vir sy deelname in Hollywood films.,N
365,GW30,T416,Johnny Depp het begin 2015 in 'n motorongeluk gesterf.,C
366,GW4,T416,Die akteur Johnny Depp het begin speel toe hulle 21 jaar oud was.,E
367,GW4,T416,Die akteur Johnny Depp het albei sy kinders met Amber Heard gehad.,N
368,GW4,T416,Die akteur Johnny Depp het drie vroue gehad.,C
369,GW28,T422,Jerry Lee Lewis is 'n Amerikaanse entertainer.,E
370,GW28,T422,Jerry Lee Lewis het sy hele loopbaan in Louisiana bestee.,N
371,GW28,T422,Jerry Lee Lewis het gesterf terwyl hy die klavier gespeel het.,C
372,GW27,T422,Jerry Lee Lewis is 'n rock and roll sanger uit Louisiana.,E
373,GW27,T422,Jerry Lee Lewis was op Sun Records op dieselfde tyd as sy eerste geassosieerde daad Johnny Cash.,N
374,GW27,T422,Jerry Lee Lewis het 'n groter aantal genres gedoen as geassosieerde akte.,C
375,GW0,T422,Jerry Lee Lewis is al meer as vyftig jaar in die musiek.,E
376,GW0,T422,Jerry Lee Lewis het die klavier saam met Johnny Cash gespeel.,N
377,GW0,T422,Jerry Lee Lewis is van die Stille Oseaan noordwestelike streek van die Verenigde State.,C
378,GW4,T433,Die film Concussion is geskryf en geregisseer deur dieselfde persoon.,E
379,GW4,T433,Die film Concussion is gebaseer op 'n gewilde boek.,N
380,GW4,T433,Concussion het in die Verenigde State uitgegee voordat dit op AFI fest getoon is.,C
381,GW28,T433,“Concussion” is ’n Amerikaanse film.,E
382,GW28,T433,Concussion gaan oor die NFL behandeling van verwondings aan die brein van hul spelers.,N
383,GW28,T433,Concussion het meer op die kassa gemaak as sy begroting.,C
384,GW27,T433,'Concussion' is geskryf en geregisseer deur Peter Landesman.,E
385,GW27,T433,Columbia Pictures het Concussion aan die AFI Fest eerste versprei om bekendheid te kry.,N
386,GW27,T433,'Concussion' se kassa was groter as sy hoogste begrotingskoers.,C
387,GW0,T435,Kinders van Bodom het deur 'n ander naam gegaan hul eerste vier jaar van optrede.,E
388,GW0,T435,Kinders van Bodom optree hoofsaaklik in hul geboorteland Finland.,N
389,GW0,T435,“Kinders van Bodom” kom uit Suid-Europa.,C
390,GW27,T435,Die band Inearthed kom uit Finland.,E
391,GW27,T435,Lede van Inearthed is in Finland gebore.,N
392,GW27,T435,Die band wat voorheen bekend was as Inearthed is op vier etikette.,C
393,GW28,T435,Kinders van Bodom speel sedert die 90's.,E
394,GW28,T435,Kinders van Bodom is gesond vergoed terwyl hulle gewerk het.,N
395,GW28,T435,Kinders van Bodom het 'n kort geskiedenis van die speel van musiek.,C
396,GW4,T440,Die Republiek Chili het hoofsaaklik 'n wit bevolking.,E
397,GW4,T440,Die Republiek Chili het verkiesings vir sy president.,N
398,GW4,T440,Die Republiek Chili praat Engels as hul moedertaal.,C
399,GW28,T440,Die wetgewing van die Republiek Chili bestaan uit twee kamers.,E
400,GW28,T440,Die Republiek Chili is 'n voormalige kolonie van Spanje.,N
401,GW28,T440,Die president van die Republiek Chili is 'n vrou.,C
402,GW14,T440,Spaans is die nasionale taal in Santiago.,E
403,GW14,T440,Maya Fernandez en Carlos Montes Cisternas het saam middagete geëet.,N
404,GW14,T440,Sebasti‡n Pi-era is ondergeskik aan Maya Fern‡ndez.,C
405,GW27,T447,China het twee republikeine gehad.,E
406,GW27,T447,Die Volksrepubliek van China het gekom as gevolg van die mislukkings van die regering wat sedert 1912 in plek was.,N
407,GW27,T447,Die grondwet van China het gekom voordat die Volksrepubliek geproklameer is.,C
408,GW4,T447,Die Volksrepubliek China het sy huidige grondwet in die 1980's geskryf.,E
409,GW4,T447,Die “Volksrepubliek China” het sedert 1949 soortgelyke politieke beleid gehad.,N
410,GW4,T447,Die “Volksrepubliek China” het al meer as 1000 jaar dieselfde heersende gesinne gehad.,C
411,GW28,T447,Die Volksrepubliek China is voor die Proklamasie verklaar.,E
412,GW28,T447,Die huidige grondwet het sedert sy invoering nie verander nie.,N
413,GW28,T447,Die Proklamasie van die Volksrepubliek het die Proklamasie van die Volksrepubliek voorafgegaan.,C
414,GW28,T458,Contract Bridge is 'n multiplayer kaartspel.,E
415,GW28,T458,Die kontrak brug is beperk tot slegs 4 spelers.,N
416,GW28,T458,Contract bridge is suiwer geluk gebaseer.,C
417,GW4,T458,Die spel kontrak brug word dikwels gespeel in 'n groep mense.,E
418,GW4,T458,Die spel Contract Bridge is professioneel gespeel.,N
419,GW4,T458,Die spel Contract Bridge gebruik die joker kaart.,C
420,GW27,T458,Bridge is 'n trick-taking spel.,E
421,GW27,T458,Vier spelers deel die dek van 52 tussen hulle.,N
422,GW27,T458,Elkeen van die vier spelers gebruik 'n verskillende vaardigheid.,C
423,GW28,T491,Cory Monteith was 'n Kanadese entertainer wat minder as 'n dekade gelede gesterf het.,E
424,GW28,T491,Cory Monteith was op 'n gewilde TV-reeks voor sy dood.,N
425,GW28,T491,Cory Monteith het begin as 'n tiener akteur.,C
426,GW0,T491,Cory Monteith is in die weste van Kanada oorlede.,E
427,GW0,T491,Cory Monteith oordosis heroïen,N
428,GW0,T491,Cory Monteith is nege maande na sy 31ste verjaarsdag oorlede.,C
429,GW33,T491,Cory Monteith is op 11 Mei 1982 gebore.,E
430,GW33,T491,Cory Monteith is verslaaf aan dwelms,N
431,GW33,T491,Cory Monteith begin sy loopbaan in 2013,C
432,GW45,T534,Rooi berry (rooi) en kokos (silwer) is die variasies van wodka,E
433,GW45,T534,Ciroc Vodka kan 'n handelsnaam of produknaam van vodka wees,N
434,GW45,T534,Circo het meer as 25 variante gehad,C
435,GW0,T534,C?OC is al meer as 15 jaar op die mark.,E
436,GW0,T534,C?OC word hoofsaaklik in sy oorspronklike land verbruik.,N
437,GW0,T534,C?OC word in minder as 'n dosyn geure verkoop.,C
438,GW28,T534,COC is 'n Franse wodka wat in verskillende smake kom.,E
439,GW28,T534,C?OC is 'n redelike prys alkohol vir prys bewuste drinkers.,N
440,GW28,T534,C?OC is 'n twee dekades ou handelsmerk.,C
441,GW0,T535,Die eerste uitgawe van Crisis on Infinite Earths is in die lente van 1985 vrygestel.,E
442,GW0,T535,DC Comics het Crisis on Infinite Earths beëindig as gevolg van slegte verkope.,N
443,GW0,T535,Crisis on Infinite Earths is 'n roman wat in die winter van 1985 vrygestel is.,C
444,GW51,T535,Crisis on Infinite Earth was 'n DC-komik wat maandeliks gedurende ongeveer 'n jaar in die 80's hardloop.,E
445,GW51,T535,Crisis on Infinite Earths was George R.R. Martin se eerste vooruitgang in fantasie skryf.,N
446,GW51,T535,"Die hoofkarakter van Crisis on Infinite Earth was Batman, wat deur Dumbledore in die laaste uitgawe vermoor word.",C
447,GW28,T535,Crisis on Infinite Earths is 'n ou Amerikaanse komiese boekreeks uit die 80's.,E
448,GW28,T535,Crisis on Infinite Earths bevat baie cameo voorkoms van ander bekende DC-superhelde.,N
449,GW28,T535,“Crisis on Infinite Earths” vier sy 35ste verjaardag sedert sy publikasie.,C
450,GW51,T536,Denver is 'n stad in Colorado in die Verenigde State wat na James Denver genoem is.,E
451,GW51,T536,"Denver was oorspronklik die plek waar die eerste Bronco in Amerika gesien is, vandaar waarom die plaaslike sokkerspan die Broncos genoem word.",N
452,GW51,T536,Denver is gestig deur 'n plaaslike groep mynwerkers in 1848.,C
453,GW28,T536,"Denver, Colorado is 'n Amerikaanse stad wat in die 19de eeu gestig is.",E
454,GW28,T536,"Denver, Colorado is geleë naby die Rockie-berge.",N
455,GW28,T536,"Denver, Colorado is gestig en ingesluit binne 'n dekade van mekaar",C
456,GW0,T536,Denver City en County is 'n paar jaar na die keer van die 20ste eeu gekonsolideer.,E
457,GW0,T536,Denver is gestig deur James W. Denver.,N
458,GW0,T536,Denver City is geleë in die diep suidelike streek van die Verenigde State.,C
459,GW27,T543,Indië se grootste enkele wedstryd het in vyf dae 465.000 getrek.,E
460,GW27,T543,"26,528 was Indië se grootste skare per wedstryd ooit.",N
461,GW27,T543,Indië teen Pakistan by Eden Gardens in 1999 het meer getrek as Indië se totale 2017 seisoen.,C
462,GW51,T543,Indië het in 1999 teen Pakistan in 'n vyfdaagse wedstryd gekonfronteer.,E
463,GW51,T543,465.000 unieke mense het die cricketwedstryd tussen Indië en Pakistan gekyk.,N
464,GW51,T543,Byna 1 miljoen mense het kriket in Indië vir die 2017 seisoen gekyk.,C
465,GW28,T543,Indië kompetisie in cricket en het die Indiese Premier League.,E
466,GW28,T543,Indië en Pakistan het 'n rivaliteit in sportwedstryde.,N
467,GW28,T543,Cricket is 'n onpopulêre sport in Indië.,C
468,GW51,T544,Despicable Me 3 is 'n geanimeerde film wat deur Universal Pictures in 2017 versprei is.,E
469,GW51,T544,"Despicable Me 3 is eintlik die vierde film van die Despicable Me-reeks, ten spyte van die drie in die titel.",N
470,GW51,T544,Despicable Me 3 het vir die eerste keer sy boks-offie-loop in die somer van 2016 gespeel.,C
471,GW28,T544,“Despicable Me 3” is ’n Hollywood-film.,E
472,GW28,T544,Despicable Me 3 is 'n geanimeerde film.,N
473,GW28,T544,Despicable Me 3 was 'n box office teleurstelling.,C
474,GW0,T544,Despicable Me 3 is twee weke voor sy nasionale vrylating in Annecy getoon.,E
475,GW0,T544,Despicable Me 3 het dieselfde cast as die eerste twee films van dieselfde titel.,N
476,GW0,T544,Despicable Me 3 was nie 'n box office sukses in vergelyking met sy oorspronklike begroting nie.,C
477,GW28,T554,Danehill was 'n Amerikaanse raspaard.,E
478,GW28,T554,Danehill is uitgestel om te studeer nadat sy wedrendae verby was.,N
479,GW28,T554,Danehill is in die wild gebore met 'n onbekende ouderdom.,C
480,GW27,T554,Danehill se sire was Danzig en sy kleinkind was Northern Dancer.,E
481,GW27,T554,Danehill is opgevoed deur Juddmonte Farms vir prins Khalid Abdullah.,N
482,GW27,T554,Danehill se eienaar en afrigter was dieselfde man.,C
483,GW51,T554,Danehill is 'n bekende raspaard uit die Verenigde State.,E
484,GW51,T554,Juddmonte Farms is een van die mees suksesvolle telers in die Verenigde State.,N
485,GW51,T554,Danehill het nooit in sy hele loopbaan 'n paartyd verloor nie.,C
486,GW51,T557,Club is 'n Ierse sagte drank.,E
487,GW51,T557,"Club kom in baie verskillende smake, soos oranje en druiwe.",N
488,GW51,T557,Club is die gewildste sagte drank in die wêreld.,C
489,GW33,T557,Club is 'n koolhydrateerde sagte drankie wat deur Britvic Ierland vervaardig word.,E
490,GW33,T557,Club word slegs in Ierland vervaardig,N
491,GW33,T557,Club is 'n oranje sap,C
492,GW28,T557,Club is 'n Ierse drank.,E
493,GW28,T557,Club is 'n soet suiker drankie.,N
494,GW28,T557,Die klub het nooit sy resep vir die drank verander nie.,C
495,GW28,T578,"Close Encounters of the Third Kind was 'n Hollywood-film, geskryf en geregisseer deur 'n bekende regisseur.",E
496,GW28,T578,Close Encounters of the Third Kind was 'n wetenskapfiksie film.,N
497,GW28,T578,Close Encounters of the Third Kind was 'n mislukking by die boks.,C
498,GW51,T578,Close Encounters of the Third Kind is 'n wetenskapfiksie film van Stephen Spielberg.,E
499,GW51,T578,"Close Encounters of the Third Kind het baie toekomstige films en TV-programme geïnspireer, naamlik die show Stranger Things.",N
500,GW51,T578,"Close Encounters of the Third Kind is geïnspireer op 'n ander Spielberg-film, E.T., wat voor Close Encounters of the Third Kind in 1982 vrygestel is.",C
501,GW0,T578,Close Encounters of the Third Kind het meer as 'n kwart miljard dollar by die kassa oor sy begroting ingesamel.,E
502,GW0,T578,'N Man en vrou-duo het Close Encounters of the Third Kind geproduseer.,N
503,GW0,T578,Close Encounters of the Third Kind is geproduseer en versprei deur dieselfde maatskappy.,C
504,GW54,T581,Polmos Krak—w is die vervaardiger Krakow,E
505,GW54,T581,Cracovia is in 1995 ingevoer,N
506,GW54,T581,Cracovia is slegs beskikbaar in Poland,C
507,GW28,T581,“Cracovia” is die Poolse alkohol.,E
508,GW28,T581,Cracovia is die mees verkoopde wodka in Poland.,N
509,GW28,T581,Cracovia is 'n swak alkoholische drank,C
510,GW51,T581,Cracovia is 'n soort Poolse wodka.,E
511,GW51,T581,Krakow is vernoem na 'n streek in die land van Polen.,N
512,GW51,T581,Cracovia was oorspronklik 'n bier en verander in 40 Proof Vodka.,C
513,GW51,T596,Ciara is 'n Amerikaanse R & B sanger en danser.,E
514,GW51,T596,Ciara se eerste hit single was Goodies met Petey Pablo.,N
515,GW51,T596,Ciara is 'n professionele R & B sedert 1971.,C
516,GW28,T596,Ciara is 'n Amerikaanse entertainer getroud met 'n atleet.,E
517,GW28,T596,“Ciara” is 'n enigste kind.,N
518,GW28,T596,Ciara is sedert haar twintig jaar aktief.,C
519,GW33,T596,"Ciara Prinses Harris is op 25 Oktober 1985 in Austin, Texas, Verenigde State gebore.",E
520,GW33,T596,sy musikale loopbaan met Nayvadious Wilburn,N
521,GW33,T596,'Ciara' Prinses Harris is getroud met Nayvadious Wilburn,C
522,GW28,T662,"Detroit, Michigan is goed bo die see vlak.",E
523,GW28,T662,"Detroit, Michigan metro gebied is groter as die meeste ander Amerikaanse metropolitaanse gebiede.",N
524,GW28,T662,"Die stad Detroit, Michigan bevat minder as 'n tiende van die stedelike area.",C
525,GW0,T662,Die stad Detroit is groter as die suiwer landruimte wat dit besit.,E
526,GW0,T662,Detroit se hoogste deel is geleë in die sentrum.,N
527,GW0,T662,Detroit se stedelike gebied is groter as die metro gebied.,C
528,GW51,T662,Detriot is 'n baie groot stad in Michigan.,E
529,GW51,T662,Detroit is die grootste stad in die Verenigde State van Amerika.,N
530,GW51,T662,Detroit is geleë onder die sealevel.,C
531,GW51,T667,"Crimson Peak het $ 19,7 miljoen in wins gemaak nadat sy boksboeke voltooi is.",E
532,GW51,T667,Guilllermo Del Toro en Universal Pictures is al lank 'n vennoot.,N
533,GW51,T667,Crimson Peak is in 2014 op Blu-Ray vrygestel.,C
534,GW0,T667,Crimson Peak is net 'n bietjie minder as twee uur lank.,E
535,GW0,T667,Crimson Peak is die eerste keer dat Guillermo del Toro nie die script van sy film alleen geskryf het nie.,N
536,GW0,T667,Crimson Peak het in die winter van 2015 gepreem.,C
537,GW28,T667,Crimson Peak is 'n Amerikaanse onafhanklike film van die 21ste eeu.,E
538,GW28,T667,Crimson Peak het baie lof gekry van kritikus en filmkritikus.,N
539,GW28,T667,Crimson Peak het 'n beduidende wins op die kassa gemaak.,C
540,GW51,T680,Camp Kill Yourself is 'n grunge rock band wat al meer as 30 jaar in die musiekbedryf aktief is.,E
541,GW51,T680,Camp Kill Yourself is soms bekend as CKY om nie sommige kritici en luisteraars van hul musiek te beledig nie.,N
542,GW51,T680,Camp Kill Yourself is onderteken met Universal en Paramount.,C
543,GW28,T680,CKY is 'n Amerikaanse rock band wat nog tot vandag toe optree.,E
544,GW28,T680,CKY het baie toekennings vir sy musiek gekry.,N
545,GW28,T680,CKY het gedurende sy loopbaan met slegs 'n paar etikette gewerk.,C
546,GW27,T680,"Camp Kill Yourself is van West Chester, Pennsylvania.",E
547,GW27,T680,Camp Kill Yourself is sedert 1998 op die Entertainment One-label.,N
548,GW27,T680,Camp Kill Yourself is op meer etikette as wat hulle verband hou.,C
549,GW0,T688,Die vrou van Dennis Gabor het hom met twee jaar oorleef.,E
550,GW0,T688,Dennis Gabor het die Nobelprys vir sy werk in holografie ontvang.,N
551,GW0,T688,Dennis Gabor het sy opvoeding buite sy geboorteland ontvang.,C
552,GW28,T688,Dennis Gabor was 'n 20ste eeu Nobelpryswinnaar vir fisika.,E
553,GW28,T688,Dennis Gabor onderrig aan die Imperial College in Londen.,N
554,GW28,T688,Dennis Gabor het sy toekennings in opeenvolgende jare begin in 1967.,C
555,GW51,T688,Dennis Gabor is 'n bekende Hongaarse / Britse wetenskaplike.,E
556,GW51,T688,Dennis Gabor het die bekendste geword terwyl hy by die Imperial College van Londen studeer toe hy die Nobelprys in Fisika ontvang het.,N
557,GW51,T688,Dennis Gabor het die Nobelprys vir Vrede ontvang terwyl hy in 1982 vir Oxford gewerk het.,C
558,GW51,T702,Die Stad van Londen is 'n groot stad in die Verenigde Koninkryk wat al amper 2000 jaar bestaan.,E
559,GW51,T702,Die stad het deur die Wessex-reformasie gegaan nadat die Romeinse Ryk val het.,N
560,GW51,T702,Die Stad van Londen het 27 verskillende afdelings na die Wessex hervestiging.,C
561,GW0,T702,Daar is meer as twee dosyn wandelinge in die stad Londen.,E
562,GW0,T702,Londen is die mees bevolkte stad in die Verenigde Koninkryk.,N
563,GW0,T702,Die Romeine het Londen 'n paar jaar na die Wessex gevestig.,C
564,GW28,T702,Stad van Londen is 'n unieke gebied van Engeland.,E
565,GW28,T702,Stad van Londen het sy eie polisie magte geskei van ander jurisdiksies.,N
566,GW28,T702,Die stad Londen is 'n Romeinse land.,C
567,GW28,T709,Crack-Up is 'n musiekalbum wat oor 'n tydperk van twee jaar opgeneem en vrygestel is.,E
568,GW28,T709,Crack-Up is 'n studio album van die band Fleet Foxes.,N
569,GW28,T709,Crack-Up is hoofsaaklik in die staat Washington opgeneem.,C
570,GW51,T709,Crack-Up is 'n indie rock album wat in 2017 vrygestel is.,E
571,GW51,T709,Crack-Up is oorspronklik geïnspireer deur die tydskrif Cracked.,N
572,GW51,T709,Crack-Up is geproduseer deur Barry Gordy en in 2003 opgeneem.,C
573,GW0,T709,Crack-Up het ongeveer 'n half jaar geneem om die opname te voltooi.,E
574,GW0,T709,Robin Pecknold produseer musiek slegs by Electric Lady-studio's.,N
575,GW0,T709,Crack-Up het in verskeie studio's slegs op die oostkust opgeneem.,C
576,GW51,T719,Cristiano Ronaldo is 'n bekende voorloper in sy 30s.,E
577,GW51,T719,Cristiano Ronaldo is 'n bekende sokkerspeler vir Juventus.,N
578,GW51,T719,Ronaldo staan meer as 6 en 'n half voet hoog.,C
579,GW4,T719,Cristiano Ronaldo speel 'n aanvallende posisie eerder as 'n verdedigende.,E
580,GW4,T719,Cristiano Ronaldo het altyd in Portugal geleef.,N
581,GW4,T719,Cristiano Ronaldo is minder as 6 voet hoog.,C
582,GW28,T719,Cristiano Ronaldo is 'n Europese atleet.,E
583,GW28,T719,Cristiano Ronaldo speel in die Spaanse La Liga.,N
584,GW28,T719,Cristiano Ronaldo is 'n Britse millennial.,C
585,GW14,T720,David Bowie se self-titulêre album is gedurende twee verskillende jaar opgeneem.,E
586,GW14,T720,Mike Vernon is 'n burger van die Verenigde Koninkryk.,N
587,GW14,T720,David Bowie se self-titlede album is meer as 'n halfuur vrygestel nadat die opname voltooi is.,C
588,GW51,T720,David Bowie is 'n album wat in Londen opgeneem is.,E
589,GW51,T720,David Bowie was een van 'n paar self-titulêre albums van David Bowie.,N
590,GW51,T720,David Bowie is in 'n week in Januarie 1967 opgeneem.,C
591,GW4,T720,Die album David Bowie is in die Verenigde Koninkryk opgeneem.,E
592,GW4,T720,Die album David Bowie is almal geskryf deur David Bowie.,N
593,GW4,T720,Die album David Bowie was meer as 'n uur lank.,C
594,GW14,T727,Die middelste inisiale van Dick Van Dyke word naby die einde van die Engelse alfabet gevind.,E
595,GW14,T727,Dick Van Dyke is tydens die Tweede Wêreldoorlog in die buiteland gestuur.,N
596,GW14,T727,Dick Van Dyke is nog nie 'n oupa nie.,C
597,GW6,T727,Arlene Silver se man is in die twintigste gebore.,E
598,GW6,T727,Dick Van Dyke was 'n pa tydens die Tweede Wêreldoorlog.,N
599,GW6,T727,Shane Van Dyke het geen groot oontjies nie.,C
600,GW51,T727,Dick Van Dyke is 'n akteur en komediant uit Malibu.,E
601,GW51,T727,Dick Van Dyke het sy eie show genaamd The Dick Van Dyke Show.,N
602,GW51,T727,Van Dyke het vir die Tweede Wêreldoorlog vir meer as 4 jaar in die weermag gedien.,C
603,GW4,T729,David Byrne het na die Verenigde State verhuis.,E
604,GW4,T729,“David Byrne” het met die Talking Heads opgetree.,N
605,GW4,T729,David Byrne het in die Verenigde Koninkryk geleef toe hulle eers 'n musikus geword het.,C
606,GW28,T729,David Byrne is 'n Skotse Amerikaanse musikant.,E
607,GW28,T729,"David Byrne was 'n singer, songwriter en gitaar vir die Talking Heads.",N
608,GW28,T729,David Byrne het sy musikale loopbaan in sy twintigste begin.,C
609,GW51,T729,David Byrne is 'n Skotse musikant uit Dunbartonshire.,E
610,GW51,T729,Byrne het oorspronklik sy begin as die hoof sanger vir die Talking Heads.,N
611,GW51,T729,Byrne het in 1989 met pensioen gegaan van musiek om op sy boerdery te werk.,C
612,GW51,T733,Coca-Cola met Lime is 'n soda wat deur Coca-Cola geproduseer word en beide in die Verenigde Koninkryk/VS geproduseer is.,E
613,GW51,T733,"Coca-Cola Lime is per ongeluk geskep toe 'n bestuurder Lime, Tequila en Coca-Cola saamgemeng het.",N
614,GW51,T733,Coca-Cola met Lime is in Noord-Ierland ingevoer voordat dit in die Verenigde Koninkryk gemaak is.,C
615,GW28,T733,Coca-Cola met Lime / Diet Coke met Citrus Zest is 'n Brits-Amerikaanse drank.,E
616,GW28,T733,Coca-Cola met Lime / Diet Coke met Citrus Zest was 'n bestseller in die Verenigde Koninkryk.,N
617,GW28,T733,Coca-Cola met Lime / Dieet Coke met Citrus Zest bevat 'n werklike wedstryd van lime.,C
618,GW4,T733,Coca-Cola met Lime / Dieet Coke met Citrus Zest is meer as een keer ingevoer.,E
619,GW4,T733,Coca-Cola met Lime / Dieet Coke met Citrus Zest het na Coca-Cola met Lemon gekom.,N
620,GW4,T733,Coca-Cola met Lime / Diet Coke met Citrus Zest word slegs in die Verenigde State vervaardig.,C
621,GW6,T734,David Cook het ten minste twee onmiddellike familielede.,E
622,GW6,T734,David Cook ontwerp speletjies in Michigan.,N
623,GW6,T734,David Cook is 'n lewenslange bachelor.,C
624,GW4,T734,David Cook is bekend vir die maak van videospeletjies.,E
625,GW4,T734,David Cook het altyd in Michigan geleef.,N
626,GW4,T734,David Cook het meer as een kind.,C
627,GW51,T734,David Cook is 'n Amerikaanse spelontwerper.,E
628,GW51,T734,David Cook is bekend vir die skepping van die Mass Effect-reeks.,N
629,GW51,T734,"David Cook het nog nooit 'n kind gehad met sy vrou, Helen.",C
630,GW14,T738,Die Cockerel FabergŽ eiers bestaan uit verskeie verskillende kostbare juwele.,E
631,GW14,T738,Die voël in die Cockerel FabergŽ eiers klop sy vleue.,N
632,GW14,T738,"Die persoon wat die Cockerel FabergŽ eier gemaak het, is in staat om geboorte te gee.",C
633,GW4,T738,Die Cockerel FabergŽ eier het 'n voël daarin.,E
634,GW4,T738,Die Cockerel FabergŽ eiers is baie waardevol.,N
635,GW4,T738,Die Cockerel FabergŽ eiers is meer as 'n voet hoog.,C
636,GW51,T738,Die Cockerel FabergŽ eier is 'n goud- en diamant-geïnfuseerde voorwerp ongeveer 'n halwe voet hoog.,E
637,GW51,T738,Die Cockerel FabergŽ eier was Perkhin se eerste Faberge eier skep.,N
638,GW51,T738,Die Cockerel FabergŽ eier toon meer as 10 verskillende materiaal gebruik.,C
639,GW51,T741,David Duchovny was een keer getroud met Tea Leona vir ongeveer meer as 15 jaar.,E
640,GW51,T741,Duchovny is bekend vir sy rol in die X-Files as Fox Mulder.,N
641,GW51,T741,Duchovny is al ongeveer 10 jaar akteur.,C
642,GW4,T741,David Duchovny het na die kollege in die VSA gegaan.,E
643,GW4,T741,David Duchovny het albei sy kinders met TŽa Leoni.,N
644,GW4,T741,David Duchovny is sedert die 1960's akteur.,C
645,GW2,T741,David Duchovny woon in die weste van die VSA,E
646,GW2,T741,David Duchovny het Engels by Princeton gestudeer.,N
647,GW2,T741,David Duchovny het sy groot skerm-debut op die ouderdom van 24 gemaak.,C
648,GW28,T745,Men's 50 kilometer freestyle by die XXII Olimpiese Winterspeletjies was 'n atletiese gebeurtenis.,E
649,GW28,T745,Men's 50 kilometer freestyle by die XXII Olimpiese Winterspeletjies was 'n kruis-land ski-evenement gedomineer deur Russe.,N
650,GW28,T745,Men's 50 kilometer freestyle by die XXII Olimpiese Winterspeletjies is in Amerika gehou.,C
651,GW4,T745,Die manlike 50 kilometer freestyle by die XXII Olimpiese Winterspeletjies het meer as 50 mededingers gehad.,E
652,GW4,T745,Die mans se 50 kilometer freestyle by die XXII Olimpiese Winterspeletjies was baie koud.,N
653,GW4,T745,Die mans se 50 kilometer freestyle by die XXII Olimpiese Winterspeletjies is in minder as 'n uur voltooi.,C
654,GW51,T745,Die Men's 50 km freestyle by die XXII Olimpiese Winterspeletjies het vir 'n dag in Februarie verloop.,E
655,GW51,T745,Die Man's 50 kilometer freestyle was die eerste gebeurtenis waarin Michael Phelps 'n goudmedalje gewen het.,N
656,GW51,T745,Die winnaar van die Men's 50 km freestyle by the XXII Olympic Winter Games het met 'n tyd net meer as 2 minute geëindig.,C
657,GW0,T746,Sommige nasies stuur verskeie atlete om te wedloop in kruis-land skiën by die Olimpiese Spele.,E
658,GW0,T746,2018 was die eerste jaar dat kruis-land ski gehou is by die Alpensia Cross-Country Centre.,N
659,GW0,T746,Daar is meer manlike kruis-land ski-wedstryde gehou as vroue se op die Olimpiese Spele.,C
660,GW4,T746,Cross-country skiën by die XXIII Olimpiese Winterspeletjies het mans- en vroulike rasse gehad.,E
661,GW4,T746,Die Cross-country skiing by die XXIII Olimpiese Winterspeletjies het elke dag gedurende twee weke gebeur.,N
662,GW4,T746,Meer as 500 mense het in Cross-country skiën by die XXIII Olimpiese Winterspeletjies deelgeneem.,C
663,GW51,T746,Die cross-country ski-evenement by die XXIII Olimpiese Spele het by die Alpensia Cross-Country Centre verloop,E
664,GW51,T746,Die cross-country ski-evenement by die XXIII Olimpiese Spele het in 2018 plaasgevind.,N
665,GW51,T746,Die cross-country ski-evenement by die XXIII Olimpiese Spele het meer as 3 weke lank gehou en het honderde deelnemers uit meer as 70 lande gevind.,C
666,GW51,T749,Crossed was 'n beperkte reeks wat vir ongeveer 2 en 'n half jaar deur Avatar Press gepubliseer is.,E
667,GW51,T749,Crossed was die beste verkoop reeks in die Avatar Press se katalogus.,N
668,GW51,T749,Crossed word in konsekwente intervalle gepubliseer en is nog steeds 'n voortgesette reeks.,C
669,GW14,T749,Crossed is 'n post-apokaliptiese reeks wat na die keer van die eeu gepubliseer is.,E
670,GW14,T749,Issue 100 (Badlands) is die mees gewilde uitgawe van die Crossed reeks.,N
671,GW14,T749,Die volgende uitgawe van die Crossed reeks sal in Junie 2019 vrygestel word.,C
672,GW4,T749,Die komiese Crossed is vir minder as twee jaar gepubliseer.,E
673,GW4,T749,Die komiese Crossed is onder verskillende name vrygestel.,N
674,GW4,T749,Die komiese Crossed was 'n superheld komiese.,C
675,GW28,T758,Code Blue is 'n Amerikaanse Bull.,E
676,GW28,T758,Code Blue is 'n Bucking Bull wat in Amerikaanse rodeo's gebruik word.,N
677,GW28,T758,“Code Blue” weeg 'n ton.,C
678,GW4,T758,Die stier Code Blue het minder as 'n ton gewig.,E
679,GW4,T758,Die Stier Code Blue leef nog vandag.,N
680,GW4,T758,Die Stier Code Blue was oorspronklik uit die Verenigde Koninkryk.,C
681,GW6,T758,Kish se #624 Wolfman het ten minste twee geslagte.,E
682,GW6,T758,Code Blue is slegs deur een persoon gery.,N
