annotater_id,table_ids,hypothesis,label
GW28,T585,कॉसमॉस फैक्ट्री एक जल्दबाजी से डेब्यू एल्बम था।,N
GW28,T585,कोस्मो का कारखाना अगले साल अपने 50वें वर्षगांठ का जश्न मना रहा है।,E
GW27,T585,कोस्मो का कारखाना उसी वर्ष जारी किया गया था जब रिकॉर्डिंग शुरू हुई थी।,C
GW27,T585,कोस्मो का कारखाना जड़ रॉक शैली में पहला था जिसे वॉली हेडर स्टूडियो में रिकॉर्ड किया गया था।,N
GW27,T585,कोस्मो के कारखाने को एक व्यक्ति के नाम पर नामित स्टूडियो में उत्पादित किया गया था।,E
GW12,T585,कोस्मो के कारखाने को रिकॉर्ड किया गया था और एक ही समय में जारी किया गया था।,C
GW12,T585,"जॉन फोगरती सैन फ्रांसिस्को, कैलिफोर्निया से है।",N
GW12,T585,कोस्मो का कारखाना में एक ही संख्या में लेबल और निर्माता हैं।,E
GW0,T598,सीलीन मर्फी ने अपने शुरुआती किशोरों में पेशेवर रूप से अभिनय करना शुरू किया।,C
GW0,T598,सिल्लिअन मर्फी और य्वोंने मक्गिननेस्स के दो बेटियां हैं।,N
GW0,T598,सीलीन मर्फी अपने जन्मभूमि के भीतर कॉलेज गया।,E
GW51,T598,सिल्लिअन मर्फी एक अफ्रीकी अभिनेता है।,C
GW51,T598,सीलीन मर्फी सबसे अच्छी तरह से पिकी ब्लिंडर्स में अपने अभिनय के लिए जाना जाता है।,N
GW51,T598,सिल्लिअन मर्फी के दो बच्चे हैं।,E
GW28,T598,सीलियन मर्फी एक वर्ष के अनुभव के साथ एक अभिनेता है।,C
GW28,T598,सीलीन मर्फी के पास एक बेटी और एक बेटा है।,N
GW28,T598,सीलीन मर्फी ने अपने करियर को अपने 20 के दशक में शुरू किया।,E
GW28,T601,क्लेरेंस बर्डसे को उनकी मां के नाम पर रखा गया था।,C
GW28,T601,क्लेरेंस बर्डसे एक आविष्कारक और व्यावसायिक था।,N
GW28,T601,क्लार्न्स बर्डसे एक अमेरिकी नागरिक हैं।,E
GW0,T601,क्लेरेंस बर्डसे एक अलग शहर में मृत्यु हो गई जिसमें वह पैदा हुआ था।,C
GW0,T601,क्लारेंस बिर्द्सेये ने जमे हुए मछली के स्टिक का आविष्कार किया।,N
GW0,T601,क्लेरेंस बर्डसे न्यूयॉर्क शहर के एक अलग जिले में मृत्यु हो गई जिसमें वह पैदा हुआ था।,E
GW51,T601,क्लारेंस बिर्द्सेये एक वैज्ञानिक था जो संयुक्त राज्य अमेरिका में कपड़े बेचता था।,C
GW51,T601,क्लेरेंस बर्डसे न्यूयॉर्क शहर में सड़क विक्रेताओं के माध्यम से पक्षी फ़ीडर बेचने के लिए भी अच्छी तरह से जाना जाता था।,N
GW51,T601,क्लेरेंस बर्डसे के माता-पिता का नाम ज्ञात है और वह संयुक्त राज्य अमेरिका में पैदा हुआ था।,E
GW0,T608,सीर क्लिफ रिचर्ड अपने जन्म नाम से जाना जाता है।,C
GW0,T608,क्लिफ रिचर्ड एक बच्चे के रूप में भारत से इंग्लैंड चले गए।,N
GW0,T608,क्लिफ रिचर्ड ने 18 साल की उम्र में प्रदर्शन करना बंद कर दिया।,E
GW51,T608,क्लिफ रिचर्ड एक इंग्लैंड में पैदा हुए संगीतकार और अभिनेता हैं।,C
GW51,T608,क्लिफ रिचर्ड ब्रिटेन के एकमात्र भारतीय-जन्म के सदस्य हैं।,N
GW51,T608,क्लिफ रिचर्ड 40 के पॉप रॉक संगीत के लिए प्रसिद्ध है।,E
GW28,T608,क्लिफ रिचर्ड एक ब्रिटिश पियानोस्ट है।,C
GW28,T608,क्लिफ रिचर्ड ने अपने संगीत के लिए कई उद्योग पुरस्कार जीते हैं।,N
GW28,T608,क्लिफ रिचर्ड एक भारतीय जन्म ब्रिटिश नागरिक है।,E
GW28,T647,कोस्मिक लड़कियां उत्तर कोरिया से एक कपोप समूह है।,C
GW28,T647,कॉस्मिक गर्ल्स एक 10 सदस्य लड़कियों का समूह है।,N
GW28,T647,कॉस्मिक गर्ल्स कोरियन के अलावा गाते हैं।,E
GW51,T647,कॉस्मिक गर्ल्स दक्षिण कोरिया से एक हिप हॉप संगीत समूह है।,C
GW51,T647,कोस्मिक लड़कियों मूल रूप से पश्चिमी वर्जीनिया में लोक रॉक का उत्पादन किया।,N
GW51,T647,कोस्मिक गर्लर्स अपने देश रॉक एल्बमों के लिए अच्छी तरह से जाना जाता है जो 21016 के बाद स्टारशिप के तहत उत्पादित किए गए थे।,E
GW0,T647,कोस्मिक गर्लफ्रेंड्स ने दक्षिण कोरिया की एक गैर राजधानी शहर में अपना करियर शुरू किया।,C
GW0,T647,कॉस्मिक गर्ल्स ने युहुआ एंटरटेनमेंट से पहले स्टारशिप एंटरटेनमेंट के साथ हस्ताक्षर किए।,N
GW0,T647,कोस्मिक लड़कियां 10 से कम वर्षों से संगीत बना रही हैं।,E
GW28,T648,डेव चैपेल एक कनाडाई कॉमेडी अभिनेता है।,C
GW28,T648,डेव चैपेल तीन लड़कियों का एक विवाहित पिता है।,N
GW28,T648,डेव चैपेल ने अपने करियर को बीस साल की उम्र से पहले शुरू किया।,E
GW0,T648,डेव चैपेल मध्य पश्चिम में पैदा हुआ था।,C
GW0,T648,डेव चैपेल और उनकी पत्नी के पास तीन बेटियां हैं।,N
GW0,T648,डेव चैपेल ने पंद्रह साल पहले स्टैंड-अप कॉमेडी शुरू की थी।,E
GW51,T648,डेव चैपेल एक प्रसिद्ध कैलिफोर्नियाई कॉमेडीर है जो लगभग 18 वर्षों से स्टैंडअप कर रहा है।,C
GW51,T648,डेव चैपेल अपने टेलीविजन शो को छोड़ने और मेज पर लाखों डॉलर छोड़ने और अफ्रीका की यात्रा करने के लिए प्रसिद्ध हो गया।,N
GW51,T648,डेव चैपेल को अपने धार्मिक मजाक के लिए जाना जाता नहीं है।,E
GW28,T649,क्रेड एक बॉलीवुड फिल्म है।,C
GW28,T649,क्रिड बॉक्सिंग के बारे में एक फिल्म है।,N
GW28,T649,क्रीड ने बॉक्स ऑफिस में लाभ उठाया।,E
GW0,T649,रयान कॉलर ने क्रीड को निर्देशक के पिछले पात्रों में से एक पर आधारित किया।,C
GW0,T649,क्रिड 2015 की सबसे ज्यादा कमाई वाली फिल्म थी।,N
GW0,T649,क्रिड को 2015 के शुक्रवार के आसपास जारी किया गया था।,E
GW51,T649,क्रिड को निर्देशित और उत्पादित किया गया था रयान कॉलर।,C
GW51,T649,"क्रिड एक एक्शन फिल्म है जो रॉकी सगाई का अनुसरण करती है जो अपोलो क्रिड के बेटे का अनुसरण करती है, जो माइकल बी जॉर्डन द्वारा बनाई गई है।",N
GW51,T649,क्रिड को सिल्वेस्टर स्टालोन द्वारा निर्मित या निर्देशित नहीं किया गया था।,E
GW4,T711,राजकुमारी डायना ने 40 साल की उम्र में निधन कर दिया।,C
GW4,T711,राजकुमारी डायना एक कार दुर्घटना में घायल हो गई जिसके परिणामस्वरूप उसकी मौत हो गई।,N
GW4,T711,राजकुमारी डायना की मृत्यु के समय राजकुमार चार्ल्स से शादी नहीं हुई थी।,E
GW59,T711,डायना के पिता स्पेन्सर के 5 वें ड्यूक थे,C
GW59,T711,"फ्रांसिस डायना की मां, केवल एक बार शादी की थी।",N
GW59,T711,डायना को उसी देश में दफनाया गया जहां वह मर गई थी।,E
GW51,T711,डायना आयरलैंड की राजकुमारी थी जो प्रिंस चार्ल्स से शादी कर चुकी थी।,C
GW51,T711,डायना 1997 में एक कार दुर्घटना में मारा गया था।,N
GW51,T711,राजकुमारी डायना ने केवल एक बार शादी की थी जब वह 1997 में मृत्यु हो गई थी।,E
GW14,T712,कोका-कोला को एक सदी से कम पहले पेश किया गया था।,C
GW14,T712,आप कोका-कोला.कॉम पर कोका-कोला की पोषण सामग्री की समीक्षा कर सकते हैं।,N
GW14,T712,कोका-कोला पहली बार गर्मियों के महीनों में पेश किया गया था।,E
GW4,T712,कोका-कोला 100 से कम वर्षों से मौजूद है।,C
GW4,T712,कोका-कोला हमेशा एक ही फॉर्मूला था।,N
GW4,T712,कोका-कोला में कम से कम 10 संस्करण उपलब्ध हैं।,E
GW28,T712,कोका-कोला एक अमेरिकी कॉकटेल है।,C
GW28,T712,कोका-कोला ने अपने मूल सूत्र में कोकाइन का उपयोग किया।,N
GW28,T712,कोका-कोला 17 वीं सदी में बनाया गया था।,E
GW51,T725,क्रिस्टियानो रोनाल्डो एक फुटबॉल खिलाड़ी है जिसने कई दशकों से एक ही टीम के लिए खेला है।,C
GW51,T725,रोनाल्डो दुनिया के सबसे ज्यादा भुगतान किए गए फुटबॉल खिलाड़ी हैं।,N
GW51,T725,रोनाल्डो पिछले 16 वर्षों में पांच टीमों का हिस्सा रहा है।,E
GW4,T725,फुटबॉल खिलाड़ी क्रिस्टियानो रोनाल्डो ने 3 टीमों के साथ पेशेवर रूप से खेला है।,C
GW4,T725,क्रिस्टियानो रोनाल्डो ने 400 से अधिक गोल किए हैं।,N
GW4,T725,क्रिस्टियानो रोनाल्डो ने एक बार में एक से अधिक टीम के लिए खेला है।,E
GW28,T725,"क्रिस्टियानो रोनाल्डो ने रियल मैड्रिड के लिए सबसे अधिक गोल किया, जबकि अन्य सभी टीमों ने एक साथ किया।",C
GW28,T725,क्रिस्टियानो रोनाल्डो ने अपने किशोरों में खेलना शुरू कर दिया।,N
GW28,T725,क्रिस्टियानो रोनाल्डो ने यूरोपीय फुटबॉल क्लबों के लिए खेला है।,E
GW14,T732,डीडो पश्चिमी यूरोप में पैदा हुआ था।,C
GW14,T732,डिडो ने 1995 के बाद से 7 से अधिक एल्बम जारी किए हैं।,N
GW14,T732,डिडो एक दर्जन से भी कम अलग-अलग उपकरणों को खेलता है।,E
GW28,T732,डिडो एक दशकों के करियर के साथ एक ब्रिटिश चित्रकार है।,C
GW28,T732,डिडो ने अपनी संगीत के लिए कई पुरस्कार जीते हैं और दुनिया भर में प्रदर्शन किए हैं।,N
GW28,T732,डीडो ने अपने 20 के दशक में अपना करियर शुरू किया।,E
GW51,T732,डिडो एक अंग्रेजी गायक है जो रॉक और धातु शैली संगीत के लिए जाना जाता है।,C
GW51,T732,"डिडो ने गीत पर एमिनेम के साथ सहयोग किया, स्टैन।",N
GW51,T732,डीडो 30 से कम वर्षों से संगीत उद्योग में सक्रिय है।,E
GW4,T760,डेविड चार्ल्स हैन परमाणु भौतिकी में रुचि नहीं थी।,C
GW4,T760,डेविड चार्ल्स हेन एक शराब पीने वाला था।,N
GW4,T760,डेविड चार्ल्स हैन अपने 30 के दशक में रहता था।,E
GW51,T760,डेविड चार्ल्स हैन एक विस्कॉन्सिन से वैज्ञानिक है।,C
GW51,T760,डेविड चार्ल्स हेन परमाणु ऊर्जा के समर्थक 8 परमाणु संयंत्रों के निर्माण में शामिल थे।,N
GW51,T760,चार्ल्स हेन वर्तमान में बातचीत टूर पर परमाणु ऊर्जा के लिए वकालत नहीं कर सकते हैं।,E
GW28,T760,डेविड चार्ल्स हैन एक कनाडाई पुरुष था।,C
GW28,T760,डेविड चार्ल्स हैन एक लड़का स्काउट था।,N
GW28,T760,डेविड चार्ल्स हेन एक अमेरिकी वैज्ञानिक थे।,E
GW51,T762,क्रूसीफिक्स बी सीमाबूए ात सांता क्रॉस सीमाबूए का एक एल्बम है।,C
GW51,T762,क्रूसीफिक्स बी सीमाबूए ात सांता क्रॉस स्पेन में यीशु को क्रूस पर मरते हुए चित्रित किया गया था।,N
GW51,T762,क्रूसीफिक्स बी सीमाबूए ात सांता क्रॉस को पूरा होने से पहले सीमाबूए द्वारा चित्रित करने में एक साल लगा।,E
GW4,T762,टुकड़ा क्रूसीफिक्स बी सीमाबूए ात सांता क्रॉस कागज पर तेल है।,C
GW4,T762,कला का काम क्रूसीफिक्स बी सीमाबूए ात सांता क्रॉस पेंट करने में कई साल लग गए।,N
GW4,T762,कला का काम क्रूसीफिक्स बी सीमाबूए ात सांता क्रॉस इटली में स्थित है।,E
GW28,T762,क्रूसीफिक्स बी सीमाबूए ात सांता क्रॉस एक अमेरिकी धार्मिक कला का काम है।,C
GW28,T762,क्रूसीफिक्स बी सीमाबूए ात सांता क्रॉस सोने के पत्ते के साथ जोर दिया गया है।,N
GW28,T762,क्रूसीफिक्स बी सीमाबूए ात सांता क्रॉस एक 11 वीं शताब्दी की कलाकृति है।,E
GW28,T766,कॉन्यैक एक इतालवी शराब है।,C
GW28,T766,कोनाक उच्च वर्ग के लोगों के लिए एक महंगा पेय है।,N
GW28,T766,कोनाक एक उच्च शराब का पेय है।,E
GW4,T766,कोनाक आमतौर पर मात्रा में 30% से कम शराब होता है।,C
GW4,T766,कोनाक केवल 3 रूपों में आता है।,N
GW4,T766,कोनाक फ्रांस से होने के रूप में जाना जाता है,E
GW51,T766,कोनाक एक प्रकार का फ्रेंच फल है।,C
GW51,T766,कोनाक का आविष्कार विपरीत रूप से किया गया था जब दूसरे विश्व युद्ध के दौरान ब्रांडी आधारित एक खांसी दवा बनाने की कोशिश की गई थी।,N
GW51,T766,"कोनाक को सबसे प्रसिद्ध फ्रांसीसी ब्राउन में से एक माना जाता है, जिसमें वॉल्यूम में शराब की मात्रा 20% से अधिक है।",E
GW28,T768,डेविड ली रॉथ एक कनाडाई रॉक संगीतकार हैं।,C
GW28,T768,डेविड ली रॉथ एक ड्रग्स-अनुभवी और शराबवादी है।,N
GW28,T768,डेविड ली रॉथ ने अपने किशोर वर्षों में अपना करियर शुरू किया।,E
GW4,T768,डेविड ली रॉथ ने कभी भी वान हेलेन के साथ प्रदर्शन नहीं किया है।,C
GW4,T768,डेविड ली रॉथ ने गिटार सीखने से पहले गाना शुरू किया।,N
GW4,T768,डेविड ली रॉथ प्रदर्शन से सेवानिवृत्त नहीं है।,E
GW2,T768,डेविड ली रॉथ एक संगीतकार है जिसने वान हेलन के साथ कभी प्रदर्शन नहीं किया।,C
GW2,T768,डेविड ली रॉथ ने 1980 में अपना अभिनय करियर शुरू किया।,N
GW2,T768,डेविड ली रॉथ मध्य पश्चिम में पैदा हुआ था।,E
GW51,T771,क्रुएल समर एक लोकल एल्बम है जिसमें डेफ जैम और गुड म्यूजिक से कई संगीतकार शामिल हैं।,C
GW51,T771,क्रुएल समर के बाद एल्बम क्रुएल इंटर।,N
GW51,T771,क्रूल सेंटर को रिकॉर्ड करने और उत्पादन करने में एक साल का समय लगा इससे पहले कि इसे 2012 के अंत में रिलीज किया जा सके।,E
GW14,T771,क्रुएल समर एक हिप हॉप एल्बम है जो एक दर्जन से भी कम निर्माताओं द्वारा काम किया गया था।,C
GW14,T771,चे पोप ने कैनिय वेस्ट के साथ क्रूल सेंटर के लिए गीत लिखे।,N
GW14,T771,क्रुएल समर सितंबर 2012 में रिलीज हुई थी।,E
GW28,T771,क्रुएल समर एक हिप-हॉप एल्बम है जो एक दो साल की अवधि में रिकॉर्ड और जारी किया गया है।,C
GW28,T771,क्रूल शरद ऋतु विभिन्न अमेरिकी कलाकारों का एक संग्रह है और इसके रिलीज पर कई पुरस्कार जीते हैं।,N
GW28,T771,क्रुएल समर जय-ज़ और बेयोंसे द्वारा एक घंटे से कम लंबी रैप एल्बम है।,E
GW51,T772,कृफ्ट्स एक कुत्ते शो है जो इंग्लैंड में 100 से कम वर्षों से चल रहा है।,C
GW51,T772,क्रॉफ्ट्स कुत्ते शो ने फिल्म बेस्ट इन शो के लिए प्रेरणा दी।,N
GW51,T772,क्रॉफ्ट्स अपने पालतू शो में एकल प्रकार के पालतू जानवरों को प्रदर्शित करता है।,E
GW0,T772,क्रॉफ्ट्स कुत्ते शो लगभग बीस वर्षों से चल रहा है।,C
GW0,T772,हर साल अधिक से अधिक कुत्तों को क्रॉफ्ट्स कुत्ते शो में शामिल किया जाता है।,N
GW0,T772,क्रॉफ्ट्स कुत्ते शो इंग्लैंड के बर्मिंघम में आयोजित किया जाता है।,E
GW4,T772,क्रूफ्ट्स कुत्ते शो संयुक्त राज्य अमेरिका में आयोजित किया जाता है।,C
GW4,T772,कृफ्ट्स कुत्ते शो में बहुत अधिक भाग लेने की संभावना है।,N
GW4,T772,क्रॉफ्ट्स कुत्ते शो 100 से अधिक वर्षों से चल रहा है।,E
GW28,T774,डेविड लेटरमैन एक एशियाई एंटरटेनर है।,C
GW28,T774,डेविड लेटरमैन दो अलग-अलग टीवी नेटवर्क पर देर रात के मेजबान थे।,N
GW28,T774,डेविड लेटरमैन ने अपने करियर को अपने 20 के दशक में शुरू किया।,E
GW6,T774,एक अमेरिकी विश्वविद्यालय के स्नातक के पास विस्काउंट हॉफ़र्ट का नाम है।,C
GW6,T774,मिशेल कुक का एक बच्चा है।,N
GW6,T774,कॉर्ल जैकब हॉफ़र्ट जूनियर के भतीजे ने कई टेलीविजन शो का आयोजन किया है।,E
GW4,T774,डेविड लेटरमैन के पास अपने जीवन में तीन पत्नियां थीं।,C
GW4,T774,डेविड लेटरमैन का बच्चा उनकी दूसरी पत्नी से पैदा हुआ था।,N
GW4,T774,डेविड लेटरमैन में एक शो था जिसमें शीर्षक में उसका नाम था।,E
GW51,T779,डेविड रॉकफेलर प्रसिद्ध पिट परिवार के वंशज हैं।,C
GW51,T779,डेविड रॉकफेलर के पास मार्करेट मैकग्राथ के साथ अपने 6 बच्चों में से 3 थे।,N
GW51,T779,एक चिकित्सक के रूप में डेविड रॉकफेलर का व्यवसाय हार्वर्ड में अध्ययन से आया था।,E
GW2,T779,डेविड रॉकफेलर एक बैंकर था जो 100 साल से कम उम्र में एक साल जीता था।,C
GW2,T779,डेविड रॉकफेलर ने 1935 से शिकागो विश्वविद्यालय में 4 साल बिताए।,N
GW2,T779,डेविड रॉकफेलर न्यूयॉर्क शहर में रहता था।,E
GW4,T779,डेविड रॉकफेलर 90 साल से कम उम्र के थे।,C
GW4,T779,डेविड रॉकफेलर कभी केवल एक साथी था।,N
GW4,T779,डेविड रॉकफेलर अमेरिका के बाहर स्कूलों में गया।,E
GW59,T786,सैंडी मैकडोनाल्ड टेनेंट के चाचा हैं।,C
GW59,T786,डेविड टेनेंट के सभी चार बच्चों को उनके वर्तमान पति द्वारा गर्भधारण किया गया था।,N
GW59,T786,डेविड टेन्नंत यूरोप में पैदा हुआ था।,E
GW28,T786,डेविड टेनेंट एक अफ्रीकी एंटरटेनर है।,C
GW28,T786,डेविड टेनेंट में 3 बेटियां और 1 बेटा है।,N
GW28,T786,डेविड टेनेंट ने अपने किशोरों में अभिनय करना शुरू किया।,E
GW4,T786,डेविड टेनेंट उनके जन्म के समय के समान नाम का उपयोग कर रहा है।,C
GW4,T786,अभिनेता डेविड टेनेंट ने एक अभिनेता बनने से पहले आवाज अभिनय काम किया।,N
GW4,T786,डेविड टेनेंट कई वर्षों से अपनी पत्नी के साथ रहा है।,E
GW4,T789,अमिताभ बच्चन के पास केवल एक नाम है।,C
GW4,T789,डेविड नगुनाइटपोनि अपने पूरे जीवन ऑस्ट्रेलिया के दक्षिणी हिस्से में रहते थे।,N
GW4,T789,डेविड नगुनाइटपोनि एक ऑस्ट्रेलियाई थे,E
GW6,T789,डेविड नगुनाइटपोनि एक सदी से भी कम समय में जीवित रहा।,C
GW6,T789,कैथरीन सुमनेर ने 20 वीं शताब्दी में शादी की।,N
GW6,T789,जेम्स नगुनाइटपोनि के पास एक बेटी थी।,E
GW51,T789,डेविड यूनाइपन केवल एक पोर्टेबल नागरिक हैं।,C
GW51,T789,डेविड ुनाईपों रुक्कन मिशन स्कूल के प्रबंधन के लिए जाना जाता है।,N
GW51,T789,दिसंबर में डेविड यूनाइपन की मौत हो गई।,E
GW51,T800,थे डौन ऑफ़ थे ब्लैक हर्ट्स एक क्लासिक संगीत एल्बम है जो 90 के दशक में जारी किया गया था।,C
GW51,T800,थे डौन ऑफ़ थे ब्लैक हर्ट्स फॉरेस्ट गैम्प सॉन्च ट्रैक पर दिखाई देता है।,N
GW51,T800,थे डौन ऑफ़ थे ब्लैक हर्ट्स को फरवरी महीने में रिकॉर्ड किया गया था।,E
GW2,T800,थे डौन ऑफ़ थे ब्लैक हर्ट्स 1990 में वरमास्टर रिकॉर्ड पर जारी किया गया था।,C
GW2,T800,थे डौन ऑफ़ थे ब्लैक हर्ट्स एक ब्लैक मेटल एल्बम है जिसमें सटीक रूप से सात गीत हैं।,N
GW2,T800,थे डौन ऑफ़ थे ब्लैक हर्ट्स को 1995 में रिलीज किया गया था।,E
GW4,T800,थे डौन ऑफ़ थे ब्लैक हर्ट्स एक लोक एल्बम होने के लिए जाना जाता है।,C
GW4,T800,थे डौन ऑफ़ थे ब्लैक हर्ट्स को रिकॉर्ड करने में लगभग पांच साल लग गए।,N
GW4,T800,थे डौन ऑफ़ थे ब्लैक हर्ट्स को नॉर्वे में रिकॉर्ड किया गया था।,E
GW4,T802,कल्ट ऑफ़ चुकी विभिन्न लोगों द्वारा लिखा और निर्देशित किया गया था।,C
GW4,T802,फिल्म कल्ट ऑफ़ चुकी ने इसे एडम होर्टिग का नेतृत्व किया था।,N
GW4,T802,फिल्म चूकी का धर्म दो घंटे से भी कम समय तक चली।,E
GW14,T802,उसी व्यक्ति ने लिखित और संपादित किया कल्ट ऑफ़ चुक्क।,C
GW14,T802,कल्ट ऑफ़ चक ने बॉक्स ऑफिस में पैसे खो दिए।,N
GW14,T802,कल्ट ऑफ़ चक एक ही व्यक्ति द्वारा लिखा और निर्देशित किया गया था।,E
GW51,T802,कल्ट ऑफ़ चुकी एक 20 वीं शताब्दी की फिल्म है जो डॉन मैनसिनी द्वारा निर्देशित और लिखा गया है।,C
GW51,T802,कल्ट ऑफ़ चुकी चुकी डॉल श्रृंखला का नवीनतम अनुक्रम है।,N
GW51,T802,कल्ट ऑफ़ चुकी 2018 से पहले जारी किया गया था।,E
GW4,T804,फिल्म कैलाइटल ब्यूटी ने फिल्मों में एक हानि जताई।,C
GW4,T804,फिल्म कैलाटरीन सौंदर्य ने कई पुरस्कार जीते।,N
GW4,T804,फिल्म कैलाइटल ब्यूटी को एक अलग व्यक्ति द्वारा निर्देशित और लिखा गया था।,E
GW61,T804,फिल्म कैलाइटल ब्यूटी ने अपने मूल बजट से कम पैसा कमाया है।,C
GW61,T804,फिल्म कैलाइटल ब्यूटी को पहली बार कोई उपनाम के बिना प्रीमियर किया गया था।,N
GW61,T804,कोलाटेरीन सौंदर्य को पहली बार एक एशियाई देश में प्रदर्शित किया गया था।,E
GW51,T804,कोलैटरल ब्यूटी 2018 की फिल्म है जो विल स्मिथ और एडवर्ड नॉर्टन की भूमिका में है।,C
GW51,T804,विल स्मिथ और एडवर्ड नॉर्टन दोनों ने फिल्में बनाई हैं जहां वे सुपरहीरो के रूप में भूमिका निभाते हैं।,N
GW51,T804,कोलैटरल ब्यूटी मूल रूप से दुबई में रिलीज होने के एक सप्ताह बाद संयुक्त राज्य अमेरिका में रिलीज किया गया था।,E
GW2,T806,कलेक्टिव सोल दक्षिण अमेरिका से एक बैंड है।,C
GW2,T806,कॉलेक्टिव सोल ने 19 पूर्ण लंबाई वाले एल्बम रिकॉर्ड किए हैं।,N
GW2,T806,कोलेक्टिव सोल जॉर्जिया से एक वैकल्पिक रॉक समूह है।,E
GW51,T806,कलेक्टिव सोल एक अमेरिकी रॉक समूह है जो कैलिफोर्निया से है।,C
GW51,T806,कॉलेक्टिव सोल ने फिल्म भूत के लिए ध्वनि ट्रैक का उत्पादन किया।,N
GW51,T806,कोलेक्टिव सोल एक बैंड के रूप में 20 से अधिक वर्षों से सक्रिय है।,E
GW28,T806,कलेक्टिव सोल एक अफ्रीकी वैकल्पिक रॉक बैंड है।,C
GW28,T806,कॉलेक्टिव सोल ने अपने संगीत के लिए कई पुरस्कार जीते हैं।,N
GW28,T806,सामाजिक आत्मा तीन दशकों से कम समय से प्रदर्शन कर रहा है।,E
GW4,T813,कोलंबिया में इस क्षेत्र के आधार पर केवल एक आधिकारिक भाषा है।,C
GW4,T813,कोलंबिया में सुप्रीम कोर्ट के लिए चुनाव होने जा रहे हैं।,N
GW4,T813,कोलंबिया एक लोकतंत्र है।,E
GW64,T813,99% जनसंख्या कोलंबिया की आधिकारिक भाषा अंग्रेजी बोलती है।,C
GW64,T813,"हालांकि कोलंबियाई संविधान में स्पैनिश को सभी कोलंबियाई क्षेत्रों में आधिकारिक भाषा के रूप में निर्दिष्ट किया गया है, अन्य भाषाएं जो देश में जातीय समूहों द्वारा बोली जाती हैं - लगभग 68 भाषाएं - प्रत्येक भी अपने स्वयं के क्षेत्र में आधिकारिक है।",N
GW64,T813,"जबकि सरकार और गैर-सरकारी संगठन वर्षों से इस अभ्यास की आलोचना कर रहे थे, उस समय के राष्ट्रपति के कोलंबियाई सरकार ने 2008 के अंत तक सशस्त्र बलों ने सैनिक मारे जाने से इनकार नहीं किया।",E
GW28,T813,"कोलंबिया एक बहुआयामी, बहुभाषी उत्तरी अमेरिकी देश है।",C
GW28,T813,कोलंबिया एक दक्षिण अमेरिकी देश है जो मध्य अमेरिका की सीमा में स्थित है।,N
GW28,T813,पाकिस्तान एक लोकतंत्र है।,E
GW4,T814,कोलनल मीओ की मृत्यु तब हुई जब वे दस साल के थे।,C
GW4,T814,कोलनल मीओ अमेरिका में अपने पूरे जीवन में रहता था।,N
GW4,T814,कोलनल मेव का केवल एक मालिक था।,E
GW28,T814,कर्नल म्याऊ एक पुरुष अमेरिकी स्टालियन है।,C
GW28,T814,कोलनल मीओ के पास लंबे ग्रे और काले बाल हैं।,N
GW28,T814,कोलनल मेव एक छोटी लेकिन प्रसिद्ध जिंदगी जीता था।,E
GW51,T814,कोलोनेल मीओ अफ्रीका से एक प्रसिद्ध बिल्ली अभिनेता है।,C
GW51,T814,कोलोनल मीओ फिल्म की लड़ाकू जहाजों में पहला दृश्य था।,N
GW51,T814,कोलनल मीओ मरने से पहले केवल 2 साल तक जीवित रहा।,E
GW51,T819,कलर्स एक जैज़ एल्बम है जो 2017 में जारी किया गया था।,C
GW51,T819,कलर्स बेक का १०वां स्टूडियो एल्बम है।,N
GW51,T819,रंग के पास 30 मिनट का दौरा समय था।,E
GW4,T819,अल्बम कलर्स को रिकॉर्ड करने में एक दशक लगा।,C
GW4,T819,अल्बम कलर्स ने कई पुरस्कार जीते हैं।,N
GW4,T819,अल्बम कलर्स एक घंटे से भी कम लंबा है।,E
GW28,T819,कलर्स एक संगीत एल्बम है जो एक दस साल की अवधि में रिकॉर्ड किया गया है और जारी किया गया है।,C
GW28,T819,कलर्स ने अपनी संगीत के लिए कई पुरस्कार जीते हैं।,N
GW28,T819,कलर्स बेक के 30 मिनट लंबे एल्बम है।,E
GW51,T835,डेटोना बीच फ्लोरिडा में एक शहर है जिसका ऊंचाई समुद्र के स्तर से नीचे है।,C
GW51,T835,डेटोना बीच डेटोना 500 का घर है।,N
GW51,T835,"डेटोना बीच अपने शहर सीमाओं में पानी की एक छोटी मात्रा है, जहां शहर का एक प्रतिशत से कम पानी है।",E
GW14,T835,डेटोना बीच में पानी की तुलना में 50 गुना अधिक भूमि है।,C
GW14,T835,डेटोना बीच में कई झील हैं।,N
GW14,T835,डेटोना बीच समुद्र के स्तर से एक मीटर ऊपर है।,E
GW4,T835,डायटोना समुद्र तट फ्लोरिडा केवल समुद्र के स्तर से थोड़ा नीचे है।,C
GW4,T835,डेटोना बीच फ्लोरिडा में एक घने आबादी है।,N
GW4,T835,डेटोना बीच फ्लोरिडा क्षेत्र में 50 से अधिक वर्ग मील है।,E
GW14,T851,मृत्यु के लिए कैबिनेट के पास कोई आधिकारिक ऑनलाइन उपस्थिति नहीं है।,C
GW14,T851,क्रांतिकारी हाइड्रा ने भी सुब पॉप रिकॉर्ड्स के साथ हस्ताक्षर किए।,N
GW14,T851,डेथ कैब फॉर कुटी संयुक्त राज्य अमेरिका के पश्चिमी तट पर मूल रूप से आया था।,E
