annotater_id,table_ids,hypothesis,label
GW28,T664,क्रिसप को अधिक दयालु बनाने के लिए कास्ट किया गया था।,N
GW28,T664,क्रिसप अज्ञात माता-पिता के एक जंगली घोड़ा था।,C
GW11,T664,“क्रिस्प” एक थोरोगभरेड़ है।,E
GW11,T664,क्रिस्प 10 साल तक दौड़ रहा है।,N
GW11,T664,क्रिस्प अंतरराष्ट्रीय स्तर पर दौड़ता है।,C
GW33,T665,"डेवो एक बैंड है जो हमें नई लहर सिंथ-पोप, कला पंक, पोस्ट-पैंक, कला पॉप इलेक्ट्रॉनिक रॉक देता है",E
GW33,T665,डेवो 1991 से 1996 तक निष्क्रिय है,N
GW33,T665,देवो एक बैंड है जो 1991 में खोला गया था,C
GW51,T665,डेवो ओहियो से एक अमेरिकी रॉक बैंड है।,E
GW51,T665,"डेवो इस हिट गाने के लिए सबसे प्रसिद्ध है, व्हिप ित।",N
GW51,T665,डेवो 1981 में एक समूह के रूप में शुरू होने के बाद से अपने रैप हिट्स के लिए अच्छी तरह से जाना जाता है।,C
GW53,T665,डेवो ओहियो से एक समूह है।,E
GW53,T665,डेवो के सभी सदस्य ओहियो से हैं।,N
GW53,T665,डेवो 1995 में सक्रिय था।,C
GW28,T666,डेवी रेडमोरे किताबें एक सार्वजनिक पुस्तकालय में स्टाफ पर एक बिल्ली थीं।,E
GW28,T666,डीवे रेडमोरे किताबें किब्बले में भुगतान किया गया था।,N
GW28,T666,डेवी रेडमोरे किताबें जन्म के तुरंत बाद पुस्तकालय में काम कर रही थीं।,C
GW11,T666,डीवे रेडमोरे किताबें एक पुस्तकालय में रहती थीं।,E
GW11,T666,डेवी रेडमोरे किताबें कभी भी आयोवा से नहीं निकलीं।,N
GW11,T666,देवी रेडमोरे बुक्स अभी भी पुस्तकालय की निगरानी करता है।,C
GW51,T666,डेवी रेडमोरे किताबें एक प्रसिद्ध बिल्ली है जो एयोवा में स्पेंसर पब्लिक लाइब्रेरी में पाया जा सकता है।,E
GW51,T666,डेवी रेडमोरे किताबें बिल्ली अपने पूरे जीवन के लिए पुस्तकालय में रहती थी।,N
GW51,T666,डेवे रेडमोरे किताबें तकनीकी रूप से स्पेन्सर पब्लिक लाइब्रेरी के मालिक थे।,C
GW21,T668,डाना एर्मिटाज संग्रहालय में सबसे सम्मानित रेंब्रांड्ट में से एक है।,E
GW21,T668,डाना इस संग्रहालय में पांच रिमबैंडों में से एक है।,N
GW21,T668,कैथरीन महान ने इस चित्र को खरीदा जब वह एक किशोर के रूप में अपने पहले यूरोपीय दौरे पर थे।,C
GW35,T668,रेम्ब्रांट एक चित्रकार है।,E
GW35,T668,रोबर्ट रूस में पैदा हुआ था।,N
GW35,T668,डाना एक ग्लास पेंटिंग है।,C
GW51,T668,डाना रेंब्रांट की एक तेल पेंटिंग है।,E
GW51,T668,रेम्ब्रांट सबसे प्रसिद्ध नीदरलैंड चित्रकारों में से एक है।,N
GW51,T668,डाना को 1673 में पानी के रंग से चित्रित किया गया था।,C
GW28,T668,डाना एक प्रसिद्ध डच कलाकार द्वारा 17 वीं शताब्दी की कला का काम है।,E
GW28,T668,डाना एक पेंटिंग है जिसे सैकड़ों मिलियन डॉलर में मूल्यांकित किया गया है।,N
GW28,T668,डाना एक दीवार चित्र है जो संग्रहालय की छत पर चित्रित है।,C
GW33,T669,डेनटाई वाइल्डर 41 लड़ाइयों में भाग लेता है,E
GW33,T669,डीओएनएई वाइल्डर 39 मैचों में जीता,N
GW33,T669,डोन्टे विल्डर 1 मैच हार,C
GW51,T669,डेनटाई वाइल्डर एक प्रसिद्ध लड़ाकू है जिसे कभी पेशेवर नुकसान नहीं हुआ है।,E
GW51,T669,डिओन्टा विल्डर एक रिकॉर्ड हार के बिना पेशेवर लड़ाई में एकमात्र लड़ाकू है।,N
GW51,T669,डोन्टे विल्डर डेट्रिओट मिशिगन में पैदा हुआ था।,C
GW28,T669,डिओटेई वाइल्डर एक लड़ाकू है जिसके पास लगभग सही विन-लोस्स रिकॉर्ड है।,E
GW28,T669,डेनटाई वाइल्डर का एक ड्राइव एक परिणाम था अंतिम घंटी अपने विरोधियों को बचाने के लिए।,N
GW28,T669,डीओएनटी वाइल्डर का विजेता प्रतिशत 99 प्रतिशत है।,C
GW21,T670,कोलंबस शाही परिवार का एक मजबूत समर्थक था।,E
GW21,T670,कोलंबस को अपने पहले यात्रा से वापस आने पर बड़ी मात्रा में पैसा दिया गया था।,N
GW21,T670,कोलंबस ने अपने भाइयों को अपने तीसरे यात्रा पर जाने की अनुमति दी।,C
GW28,T670,क्रिस्टोफर कोलंबस एक 15 वीं शताब्दी के खोजकर्ता थे।,E
GW28,T670,क्रिस्टोफर कोलंबस के बच्चे अपने घरेलू साथी के साथ थे।,N
GW28,T670,क्रिस्टोफर कोलंबस एक इतालवी खोजकर्ता थे।,C
GW51,T670,क्रिस्टोफर कोलंबस एक प्रसिद्ध स्पेनिश खोजकर्ता है।,E
GW51,T670,क्रिस्टोफर कोलंबस ने पहले यह खोजने से पहले पाया कि हम अब वर्तमान संयुक्त राज्य अमेरिका के रूप में जानते हैं।,N
GW51,T670,क्रिस्टोफर कोलंबस के पास एक ज्ञात दफन आराम स्थान नहीं है।,C
GW53,T670,क्रिस्टोफर कोलंबस एक समुद्री खोजकर्ता थे।,E
GW53,T670,डिएगो फर्नांडो का जन्म 20 मई 1506 से पहले हुआ था।,N
GW53,T670,डोमेनिको कोलंबो डायग्रांडो के पिता हैं।,C
GW12,T672,क्रीम उनके सक्रिय वर्षों के दौरान ब्रूस-बेकर-मोर के कार्य से जुड़ा हुआ था।,E
GW12,T672,क्रीम 1966-1968 के बीच जॉन मायल के ब्लूज़ब्रेकर के साथ खेला गया था।,N
GW12,T672,"क्रीम लंदन में मूल रूप से, कुल 39 वर्षों के लिए सक्रिय था।",C
GW33,T672,क्रीम 1993 में एकजुट हो जाता है,E
GW33,T672,मनोचिकित्सा रॉक एसिड रॉक ब्लूज रॉक हार्ड रॉक क्रीम द्वारा प्रदान किए जाते हैं,N
GW33,T672,क्रीम एक निष्क्रिय बैंड है,C
GW21,T672,क्रीम एक बैंड था जो एरिक क्लैप्टन और जिंगर बेकर द्वारा बनाया गया था।,E
GW21,T672,क्रीम 1960 के दशक के अंत में किसी भी अंग्रेजी ब्लूज़ रॉक बैंड के सबसे ज्यादा एल्बम बेच दिया।,N
GW21,T672,क्रीम ने 1992 में एरिक क्लैप्टन के बिना टूर किया और इसके बजाय जो स्ट्रैमर गिटार पर थे।,C
GW51,T672,क्रीम ब्रिटेन से एक प्रसिद्ध रॉक बैंड है।,E
GW51,T672,क्रीम को कॉफी में क्रीमर के बाद नाम दिया गया था।,N
GW51,T672,क्रीम का नाम व-तंग के हिट गीत स.र.इ.ा.म. के बाद लिया गया है।,C
GW33,T673,"डैशबोर्ड कंफ़ेसियनल 1999 में बोका रेटन, फ्लोरिडा संयुक्त राज्य अमेरिका में खोला गया था।",E
GW33,T673,डैशबोर्ड कंफ़ेसियनल 2011 से 2015 तक सक्रिय नहीं है,N
GW33,T673,डैशबोर्ड कंफ़ेसियनल 2015 में बंद,C
GW28,T673,डैशबोर्ड कंफ़ेसियनल एक अमेरिकी रॉक समूह है।,E
GW28,T673,डैशबोर्ड कंफ़ेसियनल में चार सदस्य हैं।,N
GW28,T673,डैशबोर्ड मान्यता ने अपने डेब्यू के बाद से लगातार खेला है।,C
GW51,T673,"डैशबोर्ड कंफ़ेसियनल बोका रेटन, फ्लोरिडा से एक बैंड है।",E
GW51,T673,"डैशबोर्ड कंफ़ेसियनल नाम का प्रेरणा गायक ने एक पुलिसकर्मियों को स्वीकार किया कि वह शराबी था जब उसे बाहर खींचा गया था, और पुलिसकर्मियों ने उसे गिरफ्तार करने के बजाय उसे घर ले जाया।",N
GW51,T673,डैशबोर्ड कंफ़ेसियनल एक हिप हॉप समूह है जो 2012 से 2014 तक सक्रिय था।,C
GW33,T674,क्रिस्टोफर लाथम शॉल्स 14 फरवरी 1819 को पैदा हुआ था,E
GW33,T674,क्रिस्टोफर लाथम शॉल्स को टाइपिंग मशीन के पिता के रूप में जाना जाता है,N
GW33,T674,क्रिस्टोफर लेथम शॉल्स जंगल के घर कब्र का आविष्कार किया,C
GW12,T674,क्रिस्टोफर लेथम शॉल्स 1890 के सर्दियों में निधन हो गया।,E
GW12,T674,1819 वह वर्ष था जब क्रिस्टोफर लेथम शॉल्स एक आविष्कारक बन गया।,N
GW12,T674,क्रिस्टोफर लाथम शॉल्स प्रिंटर का आविष्कारक था।,C
GW28,T674,क्रिस्टोफर लाथम शॉल्स एक 19 वीं शताब्दी के आविष्कारक था।,E
GW28,T674,क्रिस्टोफर लेथम शॉल्स ने पनीर को एक शौक के रूप में बनाया।,N
GW28,T674,क्रिस्टोफर लेथम शॉल्स एक शिक्षिका थे जब वे आविष्कार नहीं करते थे।,C
GW51,T675,डेमी मूर एक अमेरिकी जन्म अभिनेत्री है।,E
GW51,T675,डेमी मूर संयुक्त राज्य अमेरिका में आइडाहो से सबसे प्रसिद्ध व्यक्ति है।,N
GW51,T675,डेमी मूर के पास 4 अलग-अलग पति-पत्नी से 4 बच्चे थे।,C
GW33,T675,डेमी मूर का जन्म 11 नवंबर 1962 को हुआ था।,E
GW33,T675,रूमर विलिस डेमी मूर और ब्रूस विलिस का बच्चा है,N
GW33,T675,रुमेर विल्लिस का नाम भी डेमी जीन गुयनेस है।,C
GW28,T675,डेमी मूर एक पुरानी अभिनेत्री है।,E
GW28,T675,डेमी मूर के पास ब्रूस विलिस के साथ तीन बेटियां हैं।,N
GW28,T675,डेमी मूर ने अपने करियर को 20 के दशक में शुरू किया।,C
GW51,T676,डेंजरस 1991 में जारी एक आर एंड बी एल्बम है।,E
GW51,T676,डेंजरस माइकल जैक्सन के कई सबसे बेहतरीन पॉप एल्बमों में से एक था।,N
GW51,T676,डेंजरस 1982 में एल्बम थ्रिलर जारी होने से पहले जारी किया गया था।,C
GW28,T676,डेंजरस एक संगीत एल्बम है जो तीन साल की अवधि में रिकॉर्ड और जारी किया गया है।,E
GW28,T676,डेंजरस माइकल जैक्सन का सबसे कम सफल एल्बम था।,N
GW28,T676,डेंजरस को 91 के सर्दी में रिलीज किया गया था।,C
GW12,T676,डेंजरस को 1991 के सर्दियों में जारी किया गया था।,E
GW12,T676,माइकल जैक्सन ने लरराबी साउंड स्टूडियोज में डेंजरस का उत्पादन किया।,N
GW12,T676,टेडी रेली एकमात्र निर्माता थे जो विश्वसनीय थे।,C
GW33,T677,डेन्ज़ेल हायेस वाशिंगटन जर. का जन्म 28 दिसंबर 1954 को हुआ था।,E
GW33,T677,जॉन डेविड डेन्ज़ेल वाशिंगटन का बेटा है,N
GW33,T677,डेन्ज़ेल हायेस वाशिंगटन जर. वाशिंगटन में रहता है।,C
GW28,T677,डेनज़ेल वाशिंगटन एक अमेरिकी अभिनेता है।,E
GW28,T677,डेनज़ेल वाशिंगटन ने कई पुरस्कार जीते हैं।,N
GW28,T677,डेनज़ेल वाशिंगटन अपने किशोरों के बाद से एक अभिनेता के रूप में काम कर रहा है।,C
GW51,T677,डेनज़ेल वाशिंगटन एक प्रसिद्ध अमेरिकी अभिनेता और निर्देशक है।,E
GW51,T677,डेनज़ेल वाशिंगटन ने प्रशिक्षण दिवस में अपने भूमिका के लिए सर्वश्रेष्ठ अभिनेता के लिए ऑस्कर जीता।,N
GW51,T677,डेनज़ेल वाशिंगटन ने 1995 के बाद से अपनी पत्नी पॉलेटा व्यक्ति के साथ 7 बच्चों को जन्म दिया है।,C
GW33,T678,क्रैश 6.5 मिलियन डॉलर की बजट के साथ पॉल हैगिस द्वारा निर्देशित एक फिल्म है।,E
GW33,T678,पॉल हैगिस एक निर्देशक और कहानीकार है।,N
GW33,T678,क्रैश पॉल हैगिस द्वारा संपादित किया गया है,C
GW28,T678,क्रैश एक हॉलीवुड फिल्म है।,E
GW28,T678,क्रैश एक फिल्म नाटक है जो कई पुरस्कारों और आलोचनाओं को जीता है।,N
GW28,T678,क्रैश ने बॉक्स ऑफिस पर लगभग कोई लाभ नहीं किया।,C
GW35,T678,फिल्म क्रैश के निर्देशक और कहानी लेखक दोनों एक ही हैं।,E
GW35,T678,क्रैश को केवल 2 देशों में जारी किया गया था।,N
GW35,T678,ब्लैकफ्रीर्स ब्रिज फिल्म क्रैश का वितरक है।,C
GW28,T679,डिस्ट्रॉयर एक भारी धातु एल्बम है।,E
GW28,T679,डिस्ट्रॉयर बैंड किश द्वारा एक स्टूडियो एल्बम था।,N
GW28,T679,डिस्ट्रॉयर को रिकॉर्ड करने और रिलीज करने में एक साल से अधिक समय लगा।,C
GW51,T679,डिस्ट्रॉयर एक हार्ड रॉक एल्बम है जो 1976 में जारी किया गया था।,E
GW51,T679,डिस्ट्रॉयर का नाम अमेरिकी नौसेना डिस्ट्रॉयर वर्ग के जहाजों के बाद लिया गया था।,N
GW51,T679,"डिस्ट्रॉयर अटलांटिक रिकॉर्ड द्वारा जारी किए गए सबसे कम एल्बमों में से एक है, जिसमें 47 मिनट का दौरा है।",C
GW33,T679,डिस्ट्रॉयर 15 मार्च 1976 को रिलीज किया गया था।,E
GW33,T679,डिस्ट्रॉयर को इलेक्ट्रिक लेडी स्टूडियो में रिकॉर्ड किया गया है,N
GW33,T679,डिस्ट्रॉयर बॉब ेज़रीन द्वारा निर्देशित किया गया है,C
GW51,T682,काउंटडाउन तो एक्सटिंक्शन कैपिटोल लेबल द्वारा उत्पादित एक धातु एल्बम है।,E
GW51,T682,विनाश की गिनती नाम को कंप्यूटर इंजीनियरों द्वारा चेतावनी से प्रेरित किया गया था कि 1999 से 2000 के बीच घड़ी बदलने से मानव समाज का विलुप्त होने का कारण बन सकता है।,N
GW51,T682,काउंटडाउन तो एक्सटिंक्शन 1993 में रिलीज किए गए वॉर्नर ब्रॉडर्स लेबल के लिए सबसे लंबा एल्बम था।,C
GW33,T682,काउंटडाउन तो एक्सटिंक्शन का उत्पादन मैक्स नॉर्मन और डेव मुस्टीन द्वारा किया गया है।,E
GW33,T682,1992 में रिकॉर्ड किए गए काउंटडाउन तो एक्सटिंक्शन,N
GW33,T682,मैक्स नॉर्मन डेव मुस्टीन को कोउंटडाउन से बाहर निकलने में अभिनय किया गया,C
GW54,T682,काउंटडाउन तो एक्सटिंक्शन 14 जुलाई 1992 को कैपिटोल रिकॉर्ड्स के माध्यम से जारी किया गया था।,E
GW54,T682,काउंटडाउन तो एक्सटिंक्शन मैक्स नॉर्मन और डेव मुस्टाइन दोनों द्वारा उत्पादित एक एल्बम है।,N
GW54,T682,यह अमेरिकन हैवी मेटल बंद का एक एल्बम है।,C
GW51,T683,डेनवर एक शहर है जो कोलोराडो में समुद्र के स्तर से एक मील ऊपर स्थित है।,E
GW51,T683,डेनवर का नाम थे मिले हाई सिटी है क्योंकि यह समुद्र के स्तर के ऊपर एक मील से अधिक है।,N
GW51,T683,"डेनवर एक छोटा सा शहर है, जिसमें डेनवर के शहर की सीमाओं के लिए केवल लगभग 20 वर्ग मील भूमि है।",C
GW11,T683,डेनवर कोलोराडो कोलोराडो राज्य में स्थित है।,E
GW11,T683,डेनवर कोलोराडो में मेट्रो क्षेत्र के लिए पर्याप्त पानी है।,N
GW11,T683,डेनवर कोलोराडो एक कम ऊंचाई है।,C
GW28,T683,डेनवर कोलोराडो को एक शहर-राज्य और राज्यों की राजधानी के रूप में वर्णित किया जाता है।,E
GW28,T683,डेनवर कोलोराडो समुद्र के स्तर से बहुत ऊपर है।,N
GW28,T683,डेनवर कोलोराडो मेट्रो क्षेत्र का अधिकांश हिस्सा बनाता है।,C
GW28,T685,जवु एक अमेरिकी लोक रॉक एल्बम है।,E
GW28,T685,डीžजæ वो ने क्रॉस्बी स्टिल्स नाश & यंग के लिए कई पुरस्कार और सम्मान प्राप्त किए।,N
GW28,T685,क्रॉस्बी स्टिल्स नाश & यंग को रिकॉर्ड किया गया था और दो सालों में रिलीज किया गया था।,C
GW51,T685,डीžज ̈ वो एक लोक रॉक एल्बम है जो 1970 में जारी किया गया था।,E
GW51,T685,डीžज ̈ वो को रिकॉर्ड किया गया था और क्रॉस्बी स्टिल्स नाश & यंग द्वारा उत्पादित किया गया था।,N
GW51,T685,डीžजæ वो को नाशविले में रिकॉर्ड किया गया था और 1967 में वॉर्नर ब्रेट्स द्वारा विशेष रूप से जारी किया गया था।,C
GW12,T685,डेजा वो एक लोक रॉक गीत था जो मार्च 1970 में अटलांटिक रिकॉर्ड द्वारा जारी किया गया था।,E
GW12,T685,डेजा वो को 1969 के गर्मियों में वैली हैदर के स्टूडियो में रिकॉर्ड किया गया था।,N
GW12,T685,क्रॉस्बी स्टिल्स नाश & यंग 1970 के बाद तक निर्माता नहीं बने।,C
GW33,T686,"डेव मुस्टीन का जन्म 13 सितंबर, 1961 को हुआ था।",E
GW33,T686,"डेव मुस्टीन मेगाडेथ, मेटलीका में खेला जाता है",N
GW33,T686,दावे मुस्तैने अब एक दिन में सक्रिय नहीं है,C
GW28,T686,डेव मुस्टीन एक अमेरिकी संगीतकार है।,E
GW28,T686,डेव मुस्टीन बैंड मेगाडेथ का सह-संस्थापक था।,N
GW28,T686,डेव मुस्टीन ने अपने संगीत कैरियर को अपने 20 के दशक की शुरुआत में शुरू किया।,C
GW51,T686,डेव मुस्टीन कैलिफोर्निया से एक धातु रॉक संगीतकार है।,E
GW51,T686,मुस्टीन ने एक बार एक फोर्ड मस्टांग कार खरीदी थी क्योंकि यह कितना करीब से उसके नाम की तरह दिखता था।,N
GW51,T686,मुस्टीन को 1960 के दशक में बीटल्स के गिटारकार के रूप में अपनी दौड़ से निकटता से जुड़ा हुआ है।,C
GW51,T687,क्लाउड कंप्यूटिंग संयुक्त राज्य अमेरिका से एक कॉल्ट दौड़ घोड़ा है।,E
GW51,T687,घोड़े को कला कंप्यूटिंग नाम दिया गया था क्योंकि इंटेल ने अपने नए क्लाउड कंप्यूटिंग उत्पाद के जागरूकता को बढ़ावा देने के लिए नाम का उपयोग करने के लिए फ्रेडर को भुगतान किया था।,N
GW51,T687,क्लाउड कंप्यूटिंग ने 2009 में विलियम लॉरेंस के प्रशिक्षण के तहत अपनी पहली दौड़ जीत ली।,C
GW45,T687,चेड सी ब्राउन एक क्लाउड कंप्यूटिंग प्रशिक्षक है,E
GW45,T687,विलियम लॉरेन्स क्लाउड कंप्यूटर या क्लारेविच स्टैब्स का मालिक है,N
GW45,T687,क्लाउड कंप्यूटिंग के लिए कोई बूंद नहीं है,C
GW11,T687,“क्लाउड कंप्यूटिंग” एक घोड़ा था।,E
GW11,T687,“क्लाउड कंप्यूटिंग” एक स्टड था।,N
GW11,T687,क्लाउड कंप्यूटिंग शायद ही कभी जीतता है।,C
GW51,T689,कालब्रूकडाले एक 17 वीं शताब्दी का तेल पेंटिंग है।,E
GW51,T689,फिलिप जेम्स डी लूथरबर्ग ने कोलब्रोकडेले को चित्रित किया जब उन्हें कोयले को एक गड्ढे में गिरने से प्रेरित किया गया था।,N
GW51,T689,काउलब्रोकडेल बी नाईट को 1802 में पास्टल में चित्रित किया गया था।,C
GW54,T689,काउलब्रोकडेल रात में फिलिप जेम्स डी लूथरबर्ग की एक पेंटिंग है,E
GW54,T689,उनकी राष्ट्रीयता ब्रिटेन है।,N
GW54,T689,1801 में पैदा हुआ,C
GW35,T689,फिलिप जेम्स डी लूथरबर्ग एक चित्रकार है।,E
GW35,T689,फिलिप जेम्स डी लूथरबर्ग का जन्म लंदन में हुआ था।,N
GW35,T689,कालब्रूकडाले बी नाईट एक 15 वीं शताब्दी की पेंटिंग है।,C
GW28,T690,डेनियल हिलिस एक अमेरिकी बौद्धिक है जो कंप्यूटर से संबंधित क्षेत्रों में विशेषज्ञता रखता है।,E
GW28,T690,"डेनियल हिलिस एक आविष्कारक और अकादमिक था, लेकिन उद्योग में भी काम किया।",N
GW28,T690,डेनियल हिलिस एक अज्ञात वैज्ञानिक था जो अंधेरे में काम करता था।,C
GW33,T690,"विलियम डेनियल हिलिस का जन्म 25 सितंबर, 1956 को हुआ था।",E
GW33,T690,"विलियम डेनियल हिलिस ने अमेरिका के मैरीलैंड, बाल्टीमोर में रहते थे।",N
GW33,T690,विलियम डेनियल हिलिस अमेरिकी नहीं है।,C
GW51,T690,डेनियल हिलिस एक कंप्यूटर वैज्ञानिक एमआईटी के पूर्व छात्र हैं।,E
GW51,T690,डेनियल हिलिस डिज्नी और एनीमेट्रोनिक्स के साथ उनके शौक पार्कों में अपने काम के लिए प्रसिद्ध है।,N
GW51,T690,डेनियल हिलिस ने कैल्टेक में जाने से पहले हार्वर्ड में अपने अकादमिक करियर का अधिकांश समय बिताया।,C
GW21,T690,डेनील्स हिल्स एमआईटी के एक बहुत ही प्रतिष्ठित स्नातक थे।,E
GW21,T690,डैनील्स हिल्स को नोबेल पुरस्कार के लिए नामित किया गया है।,N
GW21,T690,डैनियल हिल्स को पढ़ाना पसंद नहीं है और कक्षा में खुश नहीं है।,C
GW12,T691,क्लोज तो थे एज को 1972 के शरद ऋतु में जारी किया गया था।,E
GW12,T691,क्लोज तो थे एज को प्रगतिशील रॉक माना जाता है और अटलांटिक रिकॉर्ड लेबल का प्रतिनिधित्व करता है।,N
GW12,T691,एडी ओफोर्ड ने संयुक्त राज्य अमेरिका में सलाह स्टूडियो में क्लोज तो थे एज का उत्पादन किया।,C
GW28,T691,क्लोज तो थे एज एक ब्रिटिश रॉक एल्बम है जो एक वर्ष में रिकॉर्ड और जारी किया गया था।,E
GW28,T691,क्लोज तो थे एज बैंड के अंतिम रॉक एल्बम है।,N
GW28,T691,क्लोज तो थे एज रिलीज के बाद से अपने 50वें वर्षगांठ का जश्न मना रहा है।,C
GW51,T691,क्लोज तो थे एज एक प्रगतिशील रॉक एल्बम है जो लंदन में रिकॉर्ड किया गया है।,E
GW51,T691,क्लोज तो थे एज नाम को मुख्य गायक ने ग्रैंड कैनियन का पता लगाने के दौरान लगभग एक चट्टान से गिरने से प्रेरित किया था।,N
GW51,T691,क्लोज तो थे एज को हु द्वारा उत्पादित किया गया था और 1978 में जारी किया गया था।,C
GW28,T692,डेव आर्नेसन वीडियो गेम लोकप्रिय होने से पहले एक गेम डिजाइनर था।,E
GW28,T692,डेव आर्नेसन ने डंजेन और ड्रैगन नामक पहली भूमिका निभाने वाली खेलों में से एक को विकसित किया।,N
GW28,T692,डेव आर्नेसन ने खेल को एक जीवनभर का शौक के रूप में डिज़ाइन किया।,C
GW35,T692,डेव आर्नेसन ने 37 साल की उम्र में शादी की।,E
GW35,T692,फ़्रैंकिए अन्न मोरनेऔ के पास एक बेटी है।,N
GW35,T692,डेव आर्नेसन ने पिछले साल एक रोल-प्ले गेम डिजाइन किया।,C
GW33,T692,डेविड लैंस आर्नेसन का जन्म 1 अक्टूबर 1947 को हुआ था।,E
GW33,T692,डेविड लांस ार्नेसों फ़्रैंकिए अन्न मोरनेऔ के साथ रहता है,N
GW33,T692,फ़्रैंकिए अन्न मोरनेऔ की मृत्यु 1 अक्टूबर 1947 को हुई थी।,C
GW28,T693,डेम एक यूरोपीय मीठा मिठाई है।,E
GW28,T693,डेम चॉकलेट और अंडरवियर से बना है।,N
GW28,T693,डेम कभी भी अमेरिकी मालिक नहीं था।,C
GW33,T693,डैम मोंडेलेज इंटरनेशनल द्वारा पेश किया गया है,E
GW33,T693,डेम मराबू द्वारा दुनिया भर में बेचा जाता है,N
GW33,T693,डैम स्वीडन में बेचा जाता है,C
GW54,T693,मोंडेलेज इंटरनेशनल डायम का मालिक है,E
GW54,T693,स्वीडन मोंडेलेज इंटरनेशनल की राष्ट्रीयता है,N
GW54,T693,डेम को पहली बार 1952 में पेश किया गया था।,C
GW21,T694,डेन बोरिस्लो को बहुत कम उम्र में घोड़ों के प्रजनन की कला में प्रशिक्षित किया गया था।,E
GW21,T694,डेन बोरिसलोव ने अपनी पत्नी से मुलाकात की जब वे हाई स्कूल में थे।,N
GW21,T694,डेन बोरिसलोव ने भविष्यवाणी की थी कि स्मार्ट फोन बहुत तेजी से फास्टलाइन लाइनों पर कब्जा करेंगे।,C
GW33,T694,दान बोरिस्लाव 21 सितंबर 1961 को पैदा हुआ था,E
GW33,T694,डेन बोरिस्लो फ्लोरिडा में पाम बीच काउंटी में रहता है,N
GW33,T694,डेन बोरिस्लो ने 2014 में शादी की,C
GW12,T694,डेन बोरिस्लो 1961 में एक उत्तरी के रूप में पैदा हुआ था।,E
GW12,T694,डेन बोरिसलोव उनके जन्म के 50 साल बाद मर गया।,N
GW12,T694,डेन बोरिस्लोव 1960 के दशक में एक घोड़ों के प्रजनक थे।,C
GW28,T694,डेन बोरिस्लो एक अमेरिकी घोड़ों का प्रजनक था।,E
GW28,T694,दान बोरिस्लाव एक उद्यमी और आविष्कारक भी था।,N
GW28,T694,दान बोरिस्लाव दूरसंचार के माध्यम से घोड़ों से बात करता था।,C
GW33,T695,डेफ़्टोन्स.कॉम डेफ़्टोन्स की आधिकारिक वेबसाइट है,E
GW33,T695,"डेफ़्टोन्स सारामेंटो, कैलिफोर्निया, संयुक्त राज्य अमेरिका में संचालित है।",N
GW33,T695,डेफ़्टोन्स 1988 में बंद कर दिया गया,C
GW28,T695,डेफ़्टोन्स एक अमेरिकी रॉक बैंड है।,E
GW28,T695,डिफ्टन पांच हाई स्कूल दोस्तों द्वारा बनाए गए थे।,N
GW28,T695,डेफ़्टोन्स दो दशकों से प्रदर्शन कर रहे हैं।,C
GW51,T695,डिफ्टन्स एक कैलिफोर्निया-आधारित रॉक बैन हैं।,E
GW51,T695,डेफ़्टोन्स मूल रूप से अपने स्वयं के लेबल के तहत शुरू हुआ।,N
GW51,T695,डिफ्टोन ने अपने 30 वर्षों के दौरान रीगा शैली के साथ भी प्रयोग किया है।,C
GW51,T696,डे ला सोल न्यूयॉर्क से एक प्रसिद्ध हिप हॉप समूह है।,E
GW51,T696,"डे ला सोल का शीर्ष विज्ञापनिक हिट गीत मैं, मैं और मैं है।",N
GW51,T696,डे ला सोल 1983 से 1987 तक हिप हॉप दृश्य में सक्रिय था।,C
GW33,T696,1987 में स्थापित दे ला सोल,E
GW33,T696,डे ला सूल राजकुमार पॉल में अभिनय,N
GW33,T696,दे ला सोल एक बंद बैंड है,C
GW28,T696,दे ला सोल एक अमेरिकी संगीत समूह है।,E
GW28,T696,डे ला सोल ने अपने संगीत के लिए कई पुरस्कार जीते हैं।,N
GW28,T696,डे ला सोल ने छोटे कम ज्ञात कार्यों के साथ काम किया है।,C
GW0,T697,"निजी संग्रहक जो एक सीज़र के मालिक क्लियोपेट्रा है, ने इसे कभी सार्वजनिक रूप से नहीं दिखाया है।",N
GW51,T697,क्लियोपेट्रा और सीज़र (क्लियोपैट्रा एंड सीज़र) जीन-लीओन जेरोमे की एक प्रसिद्ध तेल पेंटिंग है।,E
GW51,T697,क्लेपेट्रा और सीज़र कैनवास पर चित्रित होने वाले पहले तेल चित्रों में से एक है।,N
GW51,T697,क्लेपेट्रा और सीज़र दशकों से बोस्टन कला संग्रहालय में एक सार्वजनिक संग्रह रहा है।,C
GW28,T697,क्लियोपेट्रा और सीज़र एक 19 वीं शताब्दी की फ्रेंच कला का काम है।,E
GW28,T697,क्लेपेट्रा और सीज़र एक चित्र है जो एक आदमी के रूप में लंबा है।,N
GW28,T697,क्लियोपेट्रा और सीज़र सार्वजनिक रूप से प्रदर्शित किया गया है।,C
GW28,T698,क्लोवर लीफ फबर्गž अंडा महंगी धातुओं और पत्थरों से बना है।,E
GW28,T698,अंडरग्राउंड के अंडे का सेवन बहुत ही फायदेमंद है।,N
GW28,T698,क्लोवर लीफ फबर्गž अंडे खाया जा सकता है।,C
GW33,T698,क्लोवर लीफ फबर्गž अंडे माइकल पर्किन द्वारा बनाए गए हैं,E
